YEAR_op,TIMESTAMP,energyCtr
2025,316,40.36
2025,317,40.36
2025,318,40.36
2025,319,40.7
2025,320,82.82
2025,321,82.82
2025,322,82.82
2025,323,82.82
2025,324,82.82
2025,325,81.92
2025,326,40.36
2025,327,40.36
2025,328,40.36
2025,329,40.36
2025,330,82.82
2025,331,82.82
2025,332,40.36
2025,333,40.36
2025,334,40.36
2025,335,40.36
2025,336,40.36
2025,337,40.36
2025,338,40.36
2025,339,40.36
2025,340,20.14
2025,341,20.14
2025,342,40.36
2025,343,40.36
2025,344,83.42
2025,345,83.42
2025,346,83.42
2025,347,79.47
2025,348,40.36
2025,349,40.36
2025,350,40.36
2025,351,40.36
2025,352,40.36
2025,353,40.36
2025,354,83.42
2025,355,83.42
2025,356,83.42
2025,357,40.36
2025,358,40.36
2025,359,52.59
2025,360,52.59
2025,361,40.36
2025,362,40.36
2025,363,40.36
2025,364,40.36
2025,365,40.36
2025,366,40.36
2025,367,82.46
2025,368,96.04
2025,369,96.04
2025,370,96.04
2025,371,96.04
2025,372,96.04
2025,373,82.46
2025,374,82.46
2025,375,82.46
2025,376,82.46
2025,377,82.46
2025,378,96.04
2025,379,96.04
2025,380,96.04
2025,381,82.46
2025,382,82.46
2025,383,82.46
2025,384,82.46
2025,385,82.46
2025,386,82.46
2025,387,82.46
2025,388,40.36
2025,389,40.36
2025,390,82.46
2025,391,96.04
2025,392,96.04
2025,393,96.04
2025,394,96.04
2025,395,96.04
2025,396,96.04
2025,397,82.46
2025,398,82.46
2025,399,40.36
2025,400,82.46
2025,401,82.46
2025,402,96.04
2025,403,1510.21
2025,404,96.04
2025,405,82.46
2025,406,82.46
2025,407,82.46
2025,408,82.46
2025,409,82.46
2025,410,82.59
2025,411,82.59
2025,412,40.36
2025,413,40.36
2025,414,82.59
2025,415,96.04
2025,416,96.04
2025,417,96.04
2025,418,96.04
2025,419,96.04
2025,420,96.04
2025,421,96.04
2025,422,82.59
2025,423,82.59
2025,424,82.59
2025,425,82.59
2025,426,82.59
2025,427,83.49
2025,428,82.59
2025,429,82.59
2025,430,40.36
2025,431,82.59
2025,432,40.36
2025,433,40.36
2025,434,40.36
2025,435,40.36
2025,436,40.36
2025,437,40.36
2025,438,40.36
2025,439,40.36
2025,440,40.36
2025,441,40.36
2025,442,40.8
2025,443,40.8
2025,444,40.8
2025,445,40.8
2025,446,40.36
2025,447,40.36
2025,448,40.36
2025,449,40.36
2025,450,40.36
2025,451,40.36
2025,452,40.36
2025,453,40.36
2025,454,40.36
2025,455,40.36
2025,456,40.36
2025,457,40.36
2025,458,40.36
2025,459,40.36
2025,460,40.36
2025,461,40.36
2025,462,40.36
2025,463,40.36
2025,464,40.36
2025,465,40.36
2025,466,40.36
2025,467,40.36
2025,468,40.36
2025,469,40.8
2025,470,40.36
2025,471,40.36
2025,472,40.36
2025,473,40.36
2025,474,40.36
2025,475,82.72
2025,476,82.72
2025,477,82.72
2025,478,40.36
2025,479,48.98
2025,480,40.36
2025,481,40.36
2025,482,40.36
2025,483,40.36
2025,484,40.36
2025,485,40.36
2025,486,40.36
2025,487,82.97
2025,488,82.97
2025,489,82.97
2025,490,82.97
2025,491,40.36
2025,492,40.36
2025,493,40.36
2025,494,40.36
2025,495,40.36
2025,496,40.36
2025,497,40.36
2025,498,82.97
2025,499,82.97
2025,500,82.97
2025,501,40.36
2025,502,40.36
2025,503,40.8
2025,504,40.36
2025,505,40.36
2025,506,40.36
2025,507,40.36
2025,508,40.36
2025,509,40.36
2025,510,40.36
2025,511,82.11
2025,512,82.11
2025,513,82.11
2025,514,82.11
2025,515,82.11
2025,516,51.7
2025,517,40.36
2025,518,40.36
2025,519,40.36
2025,520,40.36
2025,521,40.36
2025,522,82.11
2025,523,82.11
2025,524,82.11
2025,525,40.36
2025,526,40.36
2025,527,40.8
2025,528,40.8
2025,529,40.36
2025,530,40.36
2025,531,40.36
2025,532,40.36
2025,533,40.36
2025,534,40.36
2025,535,81.75
2025,536,96.04
2025,537,96.04
2025,538,96.04
2025,539,81.75
2025,540,81.75
2025,541,81.75
2025,542,81.75
2025,543,81.75
2025,544,81.75
2025,545,81.75
2025,546,95.92
2025,547,96.04
2025,548,95.92
2025,549,81.75
2025,550,40.36
2025,551,81.75
2025,552,81.75
2025,553,40.36
2025,554,40.36
2025,555,40.36
2025,556,40.36
2025,557,40.36
2025,558,40.36
2025,559,81.75
2025,560,96.04
2025,561,81.75
2025,562,81.75
2025,563,81.75
2025,564,81.75
2025,565,40.36
2025,566,40.36
2025,567,40.36
2025,568,40.36
2025,569,40.36
2025,570,81.75
2025,571,96.04
2025,572,81.75
2025,573,81.75
2025,574,40.36
2025,575,81.75
2025,576,43.07
2025,577,40.36
2025,578,43.07
2025,579,40.36
2025,580,40.36
2025,581,40.36
2025,582,81.65
2025,583,96.04
2025,584,96.04
2025,585,96.04
2025,586,96.04
2025,587,81.65
2025,588,81.65
2025,589,81.65
2025,590,40.36
2025,591,40.36
2025,592,40.36
2025,593,40.36
2025,594,81.65
2025,595,96.04
2025,596,81.65
2025,597,40.36
2025,598,40.36
2025,599,40.36
2025,600,40.36
2025,601,40.36
2025,602,40.36
2025,603,40.36
2025,604,40.36
2025,605,40.36
2025,606,40.36
2025,607,40.36
2025,608,40.36
2025,609,40.36
2025,610,40.36
2025,611,40.36
2025,612,40.36
2025,613,40.36
2025,614,40.36
2025,615,40.36
2025,616,40.36
2025,617,40.36
2025,618,40.36
2025,619,51.95
2025,620,40.36
2025,621,40.36
2025,622,40.36
2025,623,40.36
2025,624,40.36
2025,625,40.36
2025,626,40.36
2025,627,0.0
2025,628,0.0
2025,629,0.0
2025,630,19.88
2025,631,20.14
2025,632,20.14
2025,633,20.14
2025,634,20.14
2025,635,20.14
2025,636,20.14
2025,637,20.24
2025,638,20.03
2025,639,0.0
2025,640,0.0
2025,641,19.96
2025,642,40.36
2025,643,40.36
2025,644,40.36
2025,645,40.36
2025,646,40.36
2025,647,40.36
2025,648,40.36
2025,649,40.36
2025,650,40.36
2025,651,39.92
2025,652,0.35
2025,653,0.0
2025,654,40.27
2025,655,40.36
2025,656,40.36
2025,657,40.36
2025,658,40.36
2025,659,40.36
2025,660,40.36
2025,661,40.36
2025,662,20.05
2025,663,0.0
2025,664,20.05
2025,665,0.0
2025,666,40.36
2025,667,40.36
2025,668,40.19
2025,669,0.0
2025,670,0.0
2025,671,30.04
2025,672,30.37
2025,673,0.0
2025,674,20.14
2025,675,20.14
2025,676,0.0
2025,677,0.0
2025,678,0.0
2025,679,40.23
2025,680,40.36
2025,681,40.23
2025,682,20.14
2025,683,20.14
2025,684,20.14
2025,685,20.14
2025,686,20.14
2025,687,20.14
2025,688,0.0
2025,689,0.0
2025,690,40.36
2025,691,40.36
2025,692,40.36
2025,693,19.88
2025,694,0.0
2025,695,30.2
2025,696,30.2
2025,697,0.0
2025,698,20.14
2025,699,20.14
2025,700,0.0
2025,701,0.0
2025,702,0.0
2025,703,40.1
2025,704,40.36
2025,705,40.36
2025,706,40.36
2025,707,30.0
2025,708,30.32
2025,709,0.0
2025,710,0.0
2025,711,0.0
2025,712,0.0
2025,713,0.0
2025,714,40.36
2025,715,40.36
2025,716,40.36
2025,717,29.91
2025,718,0.0
2025,719,30.24
2025,720,30.24
2025,721,10.03
2025,722,20.14
2025,723,20.14
2025,724,20.05
2025,725,0.0
2025,726,20.14
2025,727,40.36
2025,728,40.36
2025,729,40.36
2025,730,40.36
2025,731,19.88
2025,732,0.0
2025,733,0.0
2025,734,0.0
2025,735,0.0
2025,736,0.0
2025,737,0.0
2025,738,40.1
2025,739,40.36
2025,740,40.36
2025,741,20.14
2025,742,0.0
2025,743,40.27
2025,744,40.27
2025,745,0.0
2025,746,20.14
2025,747,20.14
2025,748,19.96
2025,749,0.0
2025,750,0.0
2025,751,40.36
2025,752,40.36
2025,753,20.14
2025,754,20.14
2025,755,20.14
2025,756,20.14
2025,757,20.14
2025,758,20.14
2025,759,20.14
2025,760,20.05
2025,761,0.0
2025,762,40.36
2025,763,40.36
2025,764,40.36
2025,765,20.05
2025,766,0.0
2025,767,30.2
2025,768,30.2
2025,769,0.0
2025,770,20.14
2025,771,20.14
2025,772,20.14
2025,773,20.14
2025,774,20.14
2025,775,20.14
2025,776,20.14
2025,777,20.14
2025,778,40.36
2025,779,40.36
2025,780,39.76
2025,781,0.0
2025,782,0.0
2025,783,0.0
2025,784,0.0
2025,785,0.0
2025,786,0.0
2025,787,40.36
2025,788,40.36
2025,789,40.36
2025,790,0.0
2025,791,40.36
2025,792,40.36
2025,793,20.14
2025,794,40.36
2025,795,39.92
2025,796,20.14
2025,797,20.14
2025,798,40.01
2025,799,40.36
2025,800,40.36
2025,801,40.36
2025,802,40.36
2025,803,40.36
2025,804,40.36
2025,805,40.36
2025,806,0.0
2025,807,0.0
2025,808,0.0
2025,809,0.0
2025,810,20.03
2025,811,40.36
2025,812,20.25
2025,813,20.03
2025,814,20.02
2025,815,20.25
2025,816,20.25
2025,817,20.02
2025,818,20.24
2025,819,20.03
2025,820,0.0
2025,821,0.0
2025,822,0.0
2025,823,40.36
2025,824,40.36
2025,825,40.36
2025,826,40.36
2025,827,20.14
2025,828,20.36
2025,829,19.92
2025,830,20.14
2025,831,20.14
2025,832,0.0
2025,833,0.0
2025,834,40.19
2025,835,40.36
2025,836,40.36
2025,837,40.27
2025,838,0.0
2025,839,40.36
2025,840,40.36
2025,841,40.1
2025,842,0.0
2025,843,0.0
2025,844,0.0
2025,845,0.0
2025,846,0.0
2025,847,40.19
2025,848,40.36
2025,849,20.14
2025,850,20.14
2025,851,20.14
2025,852,20.14
2025,853,20.14
2025,854,20.14
2025,855,20.14
2025,856,0.0
2025,857,0.0
2025,858,40.36
2025,859,40.36
2025,860,40.36
2025,861,40.36
2025,862,20.14
2025,863,40.36
2025,864,40.36
2025,865,0.0
2025,866,19.96
2025,867,0.0
2025,868,0.0
2025,869,0.0
2025,870,0.0
2025,871,40.36
2025,872,40.36
2025,873,40.36
2025,874,40.36
2025,875,40.36
2025,876,40.36
2025,877,39.92
2025,878,0.0
2025,879,0.26
2025,880,20.05
2025,881,0.0
2025,882,40.36
2025,883,40.36
2025,884,40.36
2025,885,40.36
2025,886,40.36
2025,887,40.36
2025,888,40.36
2025,889,40.36
2025,890,40.36
2025,891,20.14
2025,892,20.14
2025,893,0.0
2025,894,40.36
2025,895,40.36
2025,896,40.36
2025,897,40.36
2025,898,40.36
2025,899,40.36
2025,900,40.36
2025,901,40.36
2025,902,40.36
2025,903,40.36
2025,904,40.36
2025,905,40.36
2025,906,40.36
2025,907,82.46
2025,908,82.46
2025,909,82.46
2025,910,40.36
2025,911,82.46
2025,912,76.88
2025,913,40.36
2025,914,40.36
2025,915,40.36
2025,916,40.36
2025,917,40.36
2025,918,40.36
2025,919,82.46
2025,920,82.46
2025,921,82.46
2025,922,82.46
2025,923,82.46
2025,924,40.36
2025,925,40.36
2025,926,40.36
2025,927,40.36
2025,928,40.36
2025,929,40.36
2025,930,40.36
2025,931,82.46
2025,932,82.46
2025,933,40.36
2025,934,40.36
2025,935,82.46
2025,936,82.46
2025,937,40.36
2025,938,40.36
2025,939,40.36
2025,940,40.36
2025,941,40.36
2025,942,40.36
2025,943,40.36
2025,944,40.36
2025,945,82.72
2025,946,82.72
2025,947,40.36
2025,948,40.36
2025,949,40.36
2025,950,40.36
2025,951,40.36
2025,952,40.36
2025,953,40.36
2025,954,48.98
2025,955,82.72
2025,956,82.72
2025,957,82.72
2025,958,40.36
2025,959,82.72
2025,960,82.72
2025,961,40.36
2025,962,40.36
2025,963,40.36
2025,964,40.36
2025,965,40.36
2025,966,40.36
2025,967,40.36
2025,968,40.36
2025,969,40.36
2025,970,40.36
2025,971,40.36
2025,972,40.19
2025,973,40.36
2025,974,0.0
2025,975,0.0
2025,976,0.35
2025,977,0.0
2025,978,39.84
2025,979,40.36
2025,980,39.84
2025,981,20.14
2025,982,0.0
2025,983,40.27
2025,984,40.27
2025,985,20.14
2025,986,40.27
2025,987,20.14
2025,988,20.14
2025,989,20.14
2025,990,40.36
2025,991,40.36
2025,992,82.97
2025,993,82.97
2025,994,82.97
2025,995,82.97
2025,996,82.97
2025,997,40.36
2025,998,40.36
2025,999,40.36
2025,1000,40.36
2025,1001,40.36
2025,1002,82.97
2025,1003,96.04
2025,1004,82.97
2025,1005,82.97
2025,1006,40.36
2025,1007,82.97
2025,1008,40.36
2025,1009,40.36
2025,1010,40.36
2025,1011,40.36
2025,1012,40.36
2025,1013,40.36
2025,1014,40.36
2025,1015,82.06
2025,1016,82.06
2025,1017,82.06
2025,1018,82.06
2025,1019,82.06
2025,1020,82.06
2025,1021,81.17
2025,1022,40.36
2025,1023,40.36
2025,1024,40.36
2025,1025,81.17
2025,1026,82.06
2025,1027,96.04
2025,1028,96.04
2025,1029,82.06
2025,1030,40.36
2025,1031,82.06
2025,1032,82.06
2025,1033,40.36
2025,1034,40.36
2025,1035,40.36
2025,1036,40.36
2025,1037,40.36
2025,1038,40.36
2025,1039,81.65
2025,1040,81.65
2025,1041,81.65
2025,1042,81.65
2025,1043,81.65
2025,1044,81.65
2025,1045,40.36
2025,1046,40.36
2025,1047,40.36
2025,1048,40.36
2025,1049,40.36
2025,1050,81.65
2025,1051,96.04
2025,1052,81.65
2025,1053,81.65
2025,1054,40.36
2025,1055,58.94
2025,1056,40.36
2025,1057,40.36
2025,1058,40.36
2025,1059,40.36
2025,1060,40.36
2025,1061,40.36
2025,1062,40.36
2025,1063,40.36
2025,1064,40.36
2025,1065,40.36
2025,1066,40.36
2025,1067,40.36
2025,1068,40.36
2025,1069,40.36
2025,1070,40.36
2025,1071,40.36
2025,1072,40.36
2025,1073,40.36
2025,1074,40.36
2025,1075,81.65
2025,1076,81.65
2025,1077,40.36
2025,1078,40.36
2025,1079,40.36
2025,1080,40.36
2025,1081,40.36
2025,1082,40.36
2025,1083,40.36
2025,1084,40.36
2025,1085,40.36
2025,1086,40.36
2025,1087,81.49
2025,1088,81.49
2025,1089,81.49
2025,1090,81.49
2025,1091,40.36
2025,1092,40.36
2025,1093,40.36
2025,1094,40.36
2025,1095,40.36
2025,1096,40.36
2025,1097,40.36
2025,1098,40.36
2025,1099,81.49
2025,1100,81.49
2025,1101,40.36
2025,1102,40.36
2025,1103,81.49
2025,1104,81.49
2025,1105,40.36
2025,1106,40.36
2025,1107,40.36
2025,1108,40.36
2025,1109,40.36
2025,1110,40.36
2025,1111,40.36
2025,1112,40.36
2025,1113,40.8
2025,1114,40.36
2025,1115,40.36
2025,1116,40.36
2025,1117,40.36
2025,1118,0.0
2025,1119,20.05
2025,1120,0.0
2025,1121,40.27
2025,1122,40.36
2025,1123,81.34
2025,1124,40.36
2025,1125,40.36
2025,1126,40.36
2025,1127,40.36
2025,1128,40.36
2025,1129,40.36
2025,1130,40.36
2025,1131,40.36
2025,1132,40.36
2025,1133,40.36
2025,1134,40.36
2025,1135,40.36
2025,1136,40.36
2025,1137,40.36
2025,1138,40.36
2025,1139,40.36
2025,1140,40.36
2025,1141,19.96
2025,1142,0.0
2025,1143,0.0
2025,1144,0.0
2025,1145,0.0
2025,1146,19.96
2025,1147,40.36
2025,1148,40.36
2025,1149,40.36
2025,1150,40.36
2025,1151,40.36
2025,1152,40.36
2025,1153,40.36
2025,1154,40.36
2025,1155,40.36
2025,1156,33.77
2025,1157,40.36
2025,1158,40.36
2025,1159,40.36
2025,1160,40.8
2025,1161,40.8
2025,1162,40.36
2025,1163,40.36
2025,1164,40.36
2025,1165,40.36
2025,1166,40.36
2025,1167,20.14
2025,1168,20.31
2025,1169,40.36
2025,1170,40.36
2025,1171,81.9
2025,1172,81.9
2025,1173,40.36
2025,1174,40.36
2025,1175,40.36
2025,1176,40.36
2025,1177,40.36
2025,1178,40.36
2025,1179,40.36
2025,1180,40.36
2025,1181,40.36
2025,1182,40.36
2025,1183,82.15
2025,1184,96.04
2025,1185,96.04
2025,1186,82.15
2025,1187,40.36
2025,1188,40.36
2025,1189,40.36
2025,1190,40.36
2025,1191,34.68
2025,1192,40.36
2025,1193,40.36
2025,1194,40.36
2025,1195,96.04
2025,1196,82.15
2025,1197,82.15
2025,1198,40.36
2025,1199,52.39
2025,1200,40.36
2025,1201,40.36
2025,1202,40.36
2025,1203,40.36
2025,1204,40.36
2025,1205,40.36
2025,1206,40.36
2025,1207,82.0
2025,1208,82.0
2025,1209,82.0
2025,1210,40.36
2025,1211,40.36
2025,1212,40.36
2025,1213,40.36
2025,1214,9.13
2025,1215,10.92
2025,1216,0.0
2025,1217,40.27
2025,1218,40.36
2025,1219,40.8
2025,1220,40.36
2025,1221,40.36
2025,1222,40.36
2025,1223,40.36
2025,1224,40.36
2025,1225,40.36
2025,1226,40.36
2025,1227,40.36
2025,1228,40.36
2025,1229,40.36
2025,1230,40.36
2025,1231,40.36
2025,1232,48.22
2025,1233,40.8
2025,1234,40.36
2025,1235,40.36
2025,1236,40.19
2025,1237,0.0
2025,1238,0.0
2025,1239,0.26
2025,1240,0.0
2025,1241,39.92
2025,1242,40.36
2025,1243,40.36
2025,1244,40.36
2025,1245,40.36
2025,1246,40.36
2025,1247,40.36
2025,1248,40.36
2025,1249,40.36
2025,1250,40.36
2025,1251,40.36
2025,1252,40.36
2025,1253,40.36
2025,1254,40.36
2025,1255,40.36
2025,1256,40.36
2025,1257,40.36
2025,1258,40.36
2025,1259,40.36
2025,1260,20.05
2025,1261,0.0
2025,1262,20.14
2025,1263,20.14
2025,1264,0.0
2025,1265,20.05
2025,1266,40.36
2025,1267,40.36
2025,1268,40.36
2025,1269,40.36
2025,1270,40.36
2025,1271,40.36
2025,1272,40.8
2025,1273,40.36
2025,1274,40.36
2025,1275,40.36
2025,1276,40.36
2025,1277,40.36
2025,1278,40.36
2025,1279,40.36
2025,1280,40.36
2025,1281,82.92
2025,1282,40.8
2025,1283,40.36
2025,1284,40.36
2025,1285,40.36
2025,1286,40.36
2025,1287,40.36
2025,1288,40.36
2025,1289,40.36
2025,1290,40.36
2025,1291,82.92
2025,1292,82.92
2025,1293,82.92
2025,1294,82.92
2025,1295,82.92
2025,1296,82.92
2025,1297,82.92
2025,1298,82.92
2025,1299,40.36
2025,1300,40.36
2025,1301,40.36
2025,1302,40.36
2025,1303,40.36
2025,1304,40.36
2025,1305,40.36
2025,1306,40.36
2025,1307,40.36
2025,1308,40.36
2025,1309,40.36
2025,1310,40.36
2025,1311,40.36
2025,1312,40.36
2025,1313,40.36
2025,1314,40.36
2025,1315,82.92
2025,1316,82.92
2025,1317,82.92
2025,1318,40.36
2025,1319,82.92
2025,1320,82.92
2025,1321,40.36
2025,1322,82.02
2025,1323,40.36
2025,1324,40.36
2025,1325,40.36
2025,1326,83.88
2025,1327,83.88
2025,1328,95.22
2025,1329,96.04
2025,1330,96.04
2025,1331,96.04
2025,1332,83.88
2025,1333,83.88
2025,1334,83.88
2025,1335,83.88
2025,1336,83.88
2025,1337,83.88
2025,1338,83.88
2025,1339,1510.21
2025,1340,96.04
2025,1341,96.04
2025,1342,83.88
2025,1343,96.04
2025,1344,96.04
2025,1345,83.88
2025,1346,83.52
2025,1347,83.52
2025,1348,83.52
2025,1349,83.52
2025,1350,83.52
2025,1351,96.04
2025,1352,96.04
2025,1353,96.04
2025,1354,96.04
2025,1355,83.52
2025,1356,83.52
2025,1357,40.36
2025,1358,40.36
2025,1359,40.36
2025,1360,40.36
2025,1361,40.36
2025,1362,40.7
2025,1363,96.04
2025,1364,83.52
2025,1365,83.52
2025,1366,69.9
2025,1367,83.52
2025,1368,83.52
2025,1369,40.36
2025,1370,83.17
2025,1371,40.36
2025,1372,40.36
2025,1373,40.36
2025,1374,83.17
2025,1375,83.17
2025,1376,83.17
2025,1377,96.04
2025,1378,83.17
2025,1379,83.17
2025,1380,83.17
2025,1381,40.36
2025,1382,40.36
2025,1383,40.36
2025,1384,40.36
2025,1385,40.36
2025,1386,83.17
2025,1387,96.04
2025,1388,84.08
2025,1389,83.17
2025,1390,40.36
2025,1391,83.17
2025,1392,83.17
2025,1393,83.17
2025,1394,83.17
2025,1395,83.17
2025,1396,40.36
2025,1397,40.36
2025,1398,83.17
2025,1399,96.04
2025,1400,96.04
2025,1401,96.04
2025,1402,96.04
2025,1403,83.17
2025,1404,83.17
2025,1405,83.17
2025,1406,40.36
2025,1407,40.36
2025,1408,40.36
2025,1409,40.36
2025,1410,83.17
2025,1411,96.04
2025,1412,96.04
2025,1413,83.17
2025,1414,83.17
2025,1415,83.17
2025,1416,83.17
2025,1417,52.98
2025,1418,82.82
2025,1419,40.36
2025,1420,40.36
2025,1421,40.36
2025,1422,82.82
2025,1423,82.82
2025,1424,96.04
2025,1425,96.04
2025,1426,96.04
2025,1427,96.04
2025,1428,82.82
2025,1429,82.82
2025,1430,81.92
2025,1431,40.36
2025,1432,40.36
2025,1433,40.36
2025,1434,40.36
2025,1435,82.82
2025,1436,82.82
2025,1437,50.81
2025,1438,40.36
2025,1439,82.82
2025,1440,82.82
2025,1441,40.36
2025,1442,40.36
2025,1443,40.36
2025,1444,40.36
2025,1445,40.36
2025,1446,40.36
2025,1447,40.36
2025,1448,40.36
2025,1449,64.71
2025,1450,52.53
2025,1451,40.36
2025,1452,40.36
2025,1453,40.36
2025,1454,40.36
2025,1455,40.36
2025,1456,40.36
2025,1457,40.36
2025,1458,40.36
2025,1459,83.3
2025,1460,83.3
2025,1461,82.46
2025,1462,82.46
2025,1463,83.3
2025,1464,82.46
2025,1465,82.46
2025,1466,83.3
2025,1467,40.36
2025,1468,40.36
2025,1469,40.36
2025,1470,40.36
2025,1471,40.36
2025,1472,40.36
2025,1473,40.36
2025,1474,40.36
2025,1475,40.36
2025,1476,40.36
2025,1477,40.36
2025,1478,0.0
2025,1479,0.0
2025,1480,0.0
2025,1481,0.0
2025,1482,40.36
2025,1483,40.36
2025,1484,40.36
2025,1485,40.36
2025,1486,40.36
2025,1487,40.36
2025,1488,40.36
2025,1489,40.36
2025,1490,40.36
2025,1491,40.36
2025,1492,40.36
2025,1493,40.36
2025,1494,40.36
2025,1495,40.36
