,YEAR_invest,TECHNOLOGIES,TECHNOLOGIES,transInvest_Dvar
638,2020,Solar,curtailment,0.0
639,2020,Solar,Coal_p,0.0
640,2020,IntercoOut,CCG,0.0
641,2020,IntercoOut,electrolysis_AEL,0.0
642,2020,IntercoOut,WindOffShore,0.0
643,2020,IntercoOut,CCG_H2,0.0
644,2020,IntercoOut,NewNuke,0.0
645,2020,IntercoOut,TAC,0.0
646,2020,IntercoOut,OldNuke,0.0
647,2020,IntercoOut,Solar,0.0
648,2020,IntercoOut,IntercoOut,0.0
649,2020,IntercoOut,HydroRiver,0.0
650,2020,IntercoOut,IntercoIn,0.0
651,2020,IntercoOut,HydroReservoir,0.0
652,2020,IntercoOut,WindOnShore,0.0
653,2020,IntercoOut,TAC_H2,0.0
654,2020,IntercoOut,curtailment,0.0
655,2020,IntercoOut,Coal_p,0.0
656,2020,HydroRiver,CCG,0.0
657,2020,HydroRiver,electrolysis_AEL,0.0
658,2020,HydroRiver,WindOffShore,0.0
659,2020,HydroRiver,CCG_H2,0.0
660,2020,HydroRiver,NewNuke,0.0
661,2020,HydroRiver,TAC,0.0
662,2020,HydroRiver,OldNuke,0.0
663,2020,HydroRiver,Solar,0.0
664,2020,HydroRiver,IntercoOut,0.0
665,2020,HydroRiver,HydroRiver,0.0
666,2020,HydroRiver,IntercoIn,0.0
667,2020,HydroRiver,HydroReservoir,0.0
668,2020,HydroRiver,WindOnShore,0.0
669,2020,HydroRiver,TAC_H2,0.0
670,2020,HydroRiver,curtailment,0.0
671,2020,HydroRiver,Coal_p,0.0
672,2020,IntercoIn,CCG,0.0
673,2020,IntercoIn,electrolysis_AEL,0.0
674,2020,IntercoIn,WindOffShore,0.0
675,2020,IntercoIn,CCG_H2,0.0
676,2020,IntercoIn,NewNuke,0.0
677,2020,IntercoIn,TAC,0.0
678,2020,IntercoIn,OldNuke,0.0
679,2020,IntercoIn,Solar,0.0
680,2020,IntercoIn,IntercoOut,0.0
681,2020,IntercoIn,HydroRiver,0.0
682,2020,IntercoIn,IntercoIn,0.0
683,2020,IntercoIn,HydroReservoir,0.0
684,2020,IntercoIn,WindOnShore,0.0
685,2020,IntercoIn,TAC_H2,0.0
686,2020,IntercoIn,curtailment,0.0
687,2020,IntercoIn,Coal_p,0.0
688,2020,HydroReservoir,CCG,0.0
689,2020,HydroReservoir,electrolysis_AEL,0.0
690,2020,HydroReservoir,WindOffShore,0.0
691,2020,HydroReservoir,CCG_H2,0.0
692,2020,HydroReservoir,NewNuke,0.0
693,2020,HydroReservoir,TAC,0.0
694,2020,HydroReservoir,OldNuke,0.0
695,2020,HydroReservoir,Solar,0.0
696,2020,HydroReservoir,IntercoOut,0.0
697,2020,HydroReservoir,HydroRiver,0.0
698,2020,HydroReservoir,IntercoIn,0.0
699,2020,HydroReservoir,HydroReservoir,0.0
700,2020,HydroReservoir,WindOnShore,0.0
701,2020,HydroReservoir,TAC_H2,0.0
702,2020,HydroReservoir,curtailment,0.0
703,2020,HydroReservoir,Coal_p,0.0
704,2020,WindOnShore,CCG,0.0
705,2020,WindOnShore,electrolysis_AEL,0.0
706,2020,WindOnShore,WindOffShore,0.0
707,2020,WindOnShore,CCG_H2,0.0
708,2020,WindOnShore,NewNuke,0.0
709,2020,WindOnShore,TAC,0.0
710,2020,WindOnShore,OldNuke,0.0
711,2020,WindOnShore,Solar,0.0
712,2020,WindOnShore,IntercoOut,0.0
713,2020,WindOnShore,HydroRiver,0.0
714,2020,WindOnShore,IntercoIn,0.0
715,2020,WindOnShore,HydroReservoir,0.0
716,2020,WindOnShore,WindOnShore,0.0
717,2020,WindOnShore,TAC_H2,0.0
718,2020,WindOnShore,curtailment,0.0
719,2020,WindOnShore,Coal_p,0.0
720,2020,TAC_H2,CCG,0.0
721,2020,TAC_H2,electrolysis_AEL,0.0
722,2020,TAC_H2,WindOffShore,0.0
723,2020,TAC_H2,CCG_H2,0.0
724,2020,TAC_H2,NewNuke,0.0
725,2020,TAC_H2,TAC,0.0
726,2020,TAC_H2,OldNuke,0.0
727,2020,TAC_H2,Solar,0.0
728,2020,TAC_H2,IntercoOut,0.0
729,2020,TAC_H2,HydroRiver,0.0
730,2020,TAC_H2,IntercoIn,0.0
731,2020,TAC_H2,HydroReservoir,0.0
732,2020,TAC_H2,WindOnShore,0.0
733,2020,TAC_H2,TAC_H2,0.0
734,2020,TAC_H2,curtailment,0.0
735,2020,TAC_H2,Coal_p,0.0
736,2020,curtailment,CCG,0.0
737,2020,curtailment,electrolysis_AEL,0.0
738,2020,curtailment,WindOffShore,0.0
739,2020,curtailment,CCG_H2,0.0
740,2020,curtailment,NewNuke,0.0
741,2020,curtailment,TAC,0.0
742,2020,curtailment,OldNuke,0.0
743,2020,curtailment,Solar,0.0
744,2020,curtailment,IntercoOut,0.0
745,2020,curtailment,HydroRiver,0.0
746,2020,curtailment,IntercoIn,0.0
747,2020,curtailment,HydroReservoir,0.0
748,2020,curtailment,WindOnShore,0.0
749,2020,curtailment,TAC_H2,0.0
750,2020,curtailment,curtailment,0.0
751,2020,curtailment,Coal_p,0.0
752,2020,Coal_p,CCG,0.0
753,2020,Coal_p,electrolysis_AEL,0.0
754,2020,Coal_p,WindOffShore,0.0
755,2020,Coal_p,CCG_H2,0.0
756,2020,Coal_p,NewNuke,0.0
757,2020,Coal_p,TAC,0.0
758,2020,Coal_p,OldNuke,0.0
759,2020,Coal_p,Solar,0.0
760,2020,Coal_p,IntercoOut,0.0
761,2020,Coal_p,HydroRiver,0.0
762,2020,Coal_p,IntercoIn,0.0
763,2020,Coal_p,HydroReservoir,0.0
764,2020,Coal_p,WindOnShore,0.0
765,2020,Coal_p,TAC_H2,0.0
766,2020,Coal_p,curtailment,0.0
767,2020,Coal_p,Coal_p,0.0
768,2015,CCG,CCG,0.0
769,2015,CCG,electrolysis_AEL,0.0
770,2015,CCG,WindOffShore,0.0
771,2015,CCG,CCG_H2,0.0
772,2015,CCG,NewNuke,0.0
773,2015,CCG,TAC,0.0
774,2015,CCG,OldNuke,0.0
775,2015,CCG,Solar,0.0
776,2015,CCG,IntercoOut,0.0
777,2015,CCG,HydroRiver,0.0
778,2015,CCG,IntercoIn,0.0
779,2015,CCG,HydroReservoir,0.0
780,2015,CCG,WindOnShore,0.0
781,2015,CCG,TAC_H2,0.0
782,2015,CCG,curtailment,0.0
783,2015,CCG,Coal_p,0.0
784,2015,electrolysis_AEL,CCG,0.0
785,2015,electrolysis_AEL,electrolysis_AEL,0.0
786,2015,electrolysis_AEL,WindOffShore,0.0
787,2015,electrolysis_AEL,CCG_H2,0.0
788,2015,electrolysis_AEL,NewNuke,0.0
789,2015,electrolysis_AEL,TAC,0.0
790,2015,electrolysis_AEL,OldNuke,0.0
791,2015,electrolysis_AEL,Solar,0.0
792,2015,electrolysis_AEL,IntercoOut,0.0
793,2015,electrolysis_AEL,HydroRiver,0.0
794,2015,electrolysis_AEL,IntercoIn,0.0
795,2015,electrolysis_AEL,HydroReservoir,0.0
796,2015,electrolysis_AEL,WindOnShore,0.0
797,2015,electrolysis_AEL,TAC_H2,0.0
798,2015,electrolysis_AEL,curtailment,0.0
799,2015,electrolysis_AEL,Coal_p,0.0
800,2015,WindOffShore,CCG,0.0
801,2015,WindOffShore,electrolysis_AEL,0.0
802,2015,WindOffShore,WindOffShore,0.0
803,2015,WindOffShore,CCG_H2,0.0
804,2015,WindOffShore,NewNuke,0.0
805,2015,WindOffShore,TAC,0.0
806,2015,WindOffShore,OldNuke,0.0
807,2015,WindOffShore,Solar,0.0
808,2015,WindOffShore,IntercoOut,0.0
809,2015,WindOffShore,HydroRiver,0.0
810,2015,WindOffShore,IntercoIn,0.0
811,2015,WindOffShore,HydroReservoir,0.0
812,2015,WindOffShore,WindOnShore,0.0
813,2015,WindOffShore,TAC_H2,0.0
814,2015,WindOffShore,curtailment,0.0
815,2015,WindOffShore,Coal_p,0.0
816,2015,CCG_H2,CCG,0.0
817,2015,CCG_H2,electrolysis_AEL,0.0
818,2015,CCG_H2,WindOffShore,0.0
819,2015,CCG_H2,CCG_H2,0.0
820,2015,CCG_H2,NewNuke,0.0
821,2015,CCG_H2,TAC,0.0
822,2015,CCG_H2,OldNuke,0.0
823,2015,CCG_H2,Solar,0.0
824,2015,CCG_H2,IntercoOut,0.0
825,2015,CCG_H2,HydroRiver,0.0
826,2015,CCG_H2,IntercoIn,0.0
827,2015,CCG_H2,HydroReservoir,0.0
828,2015,CCG_H2,WindOnShore,0.0
829,2015,CCG_H2,TAC_H2,0.0
830,2015,CCG_H2,curtailment,0.0
831,2015,CCG_H2,Coal_p,0.0
832,2015,NewNuke,CCG,0.0
833,2015,NewNuke,electrolysis_AEL,0.0
834,2015,NewNuke,WindOffShore,0.0
835,2015,NewNuke,CCG_H2,0.0
836,2015,NewNuke,NewNuke,0.0
837,2015,NewNuke,TAC,0.0
838,2015,NewNuke,OldNuke,0.0
839,2015,NewNuke,Solar,0.0
840,2015,NewNuke,IntercoOut,0.0
841,2015,NewNuke,HydroRiver,0.0
842,2015,NewNuke,IntercoIn,0.0
843,2015,NewNuke,HydroReservoir,0.0
844,2015,NewNuke,WindOnShore,0.0
845,2015,NewNuke,TAC_H2,0.0
846,2015,NewNuke,curtailment,0.0
847,2015,NewNuke,Coal_p,0.0
848,2015,TAC,CCG,0.0
849,2015,TAC,electrolysis_AEL,0.0
850,2015,TAC,WindOffShore,0.0
851,2015,TAC,CCG_H2,0.0
852,2015,TAC,NewNuke,0.0
853,2015,TAC,TAC,0.0
854,2015,TAC,OldNuke,0.0
855,2015,TAC,Solar,0.0
856,2015,TAC,IntercoOut,0.0
857,2015,TAC,HydroRiver,0.0
858,2015,TAC,IntercoIn,0.0
859,2015,TAC,HydroReservoir,0.0
860,2015,TAC,WindOnShore,0.0
861,2015,TAC,TAC_H2,0.0
862,2015,TAC,curtailment,0.0
863,2015,TAC,Coal_p,0.0
864,2015,OldNuke,CCG,0.0
865,2015,OldNuke,electrolysis_AEL,0.0
866,2015,OldNuke,WindOffShore,0.0
867,2015,OldNuke,CCG_H2,0.0
868,2015,OldNuke,NewNuke,0.0
869,2015,OldNuke,TAC,0.0
870,2015,OldNuke,OldNuke,0.0
871,2015,OldNuke,Solar,0.0
872,2015,OldNuke,IntercoOut,0.0
873,2015,OldNuke,HydroRiver,0.0
874,2015,OldNuke,IntercoIn,0.0
875,2015,OldNuke,HydroReservoir,0.0
876,2015,OldNuke,WindOnShore,0.0
877,2015,OldNuke,TAC_H2,0.0
878,2015,OldNuke,curtailment,0.0
879,2015,OldNuke,Coal_p,0.0
880,2015,Solar,CCG,0.0
881,2015,Solar,electrolysis_AEL,0.0
882,2015,Solar,WindOffShore,0.0
883,2015,Solar,CCG_H2,0.0
884,2015,Solar,NewNuke,0.0
885,2015,Solar,TAC,0.0
886,2015,Solar,OldNuke,0.0
887,2015,Solar,Solar,0.0
888,2015,Solar,IntercoOut,0.0
889,2015,Solar,HydroRiver,0.0
890,2015,Solar,IntercoIn,0.0
891,2015,Solar,HydroReservoir,0.0
892,2015,Solar,WindOnShore,0.0
893,2015,Solar,TAC_H2,0.0
894,2015,Solar,curtailment,0.0
895,2015,Solar,Coal_p,0.0
896,2015,IntercoOut,CCG,0.0
897,2015,IntercoOut,electrolysis_AEL,0.0
898,2015,IntercoOut,WindOffShore,0.0
899,2015,IntercoOut,CCG_H2,0.0
900,2015,IntercoOut,NewNuke,0.0
901,2015,IntercoOut,TAC,0.0
902,2015,IntercoOut,OldNuke,0.0
903,2015,IntercoOut,Solar,0.0
904,2015,IntercoOut,IntercoOut,0.0
905,2015,IntercoOut,HydroRiver,0.0
906,2015,IntercoOut,IntercoIn,0.0
907,2015,IntercoOut,HydroReservoir,0.0
908,2015,IntercoOut,WindOnShore,0.0
909,2015,IntercoOut,TAC_H2,0.0
910,2015,IntercoOut,curtailment,0.0
911,2015,IntercoOut,Coal_p,0.0
912,2015,HydroRiver,CCG,0.0
913,2015,HydroRiver,electrolysis_AEL,0.0
914,2015,HydroRiver,WindOffShore,0.0
915,2015,HydroRiver,CCG_H2,0.0
916,2015,HydroRiver,NewNuke,0.0
917,2015,HydroRiver,TAC,0.0
918,2015,HydroRiver,OldNuke,0.0
919,2015,HydroRiver,Solar,0.0
920,2015,HydroRiver,IntercoOut,0.0
921,2015,HydroRiver,HydroRiver,0.0
922,2015,HydroRiver,IntercoIn,0.0
923,2015,HydroRiver,HydroReservoir,0.0
924,2015,HydroRiver,WindOnShore,0.0
925,2015,HydroRiver,TAC_H2,0.0
926,2015,HydroRiver,curtailment,0.0
927,2015,HydroRiver,Coal_p,0.0
928,2015,IntercoIn,CCG,0.0
929,2015,IntercoIn,electrolysis_AEL,0.0
930,2015,IntercoIn,WindOffShore,0.0
931,2015,IntercoIn,CCG_H2,0.0
932,2015,IntercoIn,NewNuke,0.0
933,2015,IntercoIn,TAC,0.0
934,2015,IntercoIn,OldNuke,0.0
935,2015,IntercoIn,Solar,0.0
936,2015,IntercoIn,IntercoOut,0.0
937,2015,IntercoIn,HydroRiver,0.0
938,2015,IntercoIn,IntercoIn,0.0
939,2015,IntercoIn,HydroReservoir,0.0
940,2015,IntercoIn,WindOnShore,0.0
941,2015,IntercoIn,TAC_H2,0.0
942,2015,IntercoIn,curtailment,0.0
943,2015,IntercoIn,Coal_p,0.0
944,2015,HydroReservoir,CCG,0.0
945,2015,HydroReservoir,electrolysis_AEL,0.0
946,2015,HydroReservoir,WindOffShore,0.0
947,2015,HydroReservoir,CCG_H2,0.0
948,2015,HydroReservoir,NewNuke,0.0
949,2015,HydroReservoir,TAC,0.0
950,2015,HydroReservoir,OldNuke,0.0
951,2015,HydroReservoir,Solar,0.0
952,2015,HydroReservoir,IntercoOut,0.0
953,2015,HydroReservoir,HydroRiver,0.0
954,2015,HydroReservoir,IntercoIn,0.0
955,2015,HydroReservoir,HydroReservoir,0.0
956,2015,HydroReservoir,WindOnShore,0.0
957,2015,HydroReservoir,TAC_H2,0.0
958,2015,HydroReservoir,curtailment,0.0
959,2015,HydroReservoir,Coal_p,0.0
960,2015,WindOnShore,CCG,0.0
961,2015,WindOnShore,electrolysis_AEL,0.0
962,2015,WindOnShore,WindOffShore,0.0
963,2015,WindOnShore,CCG_H2,0.0
964,2015,WindOnShore,NewNuke,0.0
965,2015,WindOnShore,TAC,0.0
966,2015,WindOnShore,OldNuke,0.0
967,2015,WindOnShore,Solar,0.0
968,2015,WindOnShore,IntercoOut,0.0
969,2015,WindOnShore,HydroRiver,0.0
970,2015,WindOnShore,IntercoIn,0.0
971,2015,WindOnShore,HydroReservoir,0.0
972,2015,WindOnShore,WindOnShore,0.0
973,2015,WindOnShore,TAC_H2,0.0
974,2015,WindOnShore,curtailment,0.0
975,2015,WindOnShore,Coal_p,0.0
976,2015,TAC_H2,CCG,0.0
977,2015,TAC_H2,electrolysis_AEL,0.0
978,2015,TAC_H2,WindOffShore,0.0
979,2015,TAC_H2,CCG_H2,0.0
980,2015,TAC_H2,NewNuke,0.0
981,2015,TAC_H2,TAC,0.0
982,2015,TAC_H2,OldNuke,0.0
983,2015,TAC_H2,Solar,0.0
984,2015,TAC_H2,IntercoOut,0.0
985,2015,TAC_H2,HydroRiver,0.0
986,2015,TAC_H2,IntercoIn,0.0
987,2015,TAC_H2,HydroReservoir,0.0
988,2015,TAC_H2,WindOnShore,0.0
989,2015,TAC_H2,TAC_H2,0.0
990,2015,TAC_H2,curtailment,0.0
991,2015,TAC_H2,Coal_p,0.0
992,2015,curtailment,CCG,0.0
993,2015,curtailment,electrolysis_AEL,0.0
994,2015,curtailment,WindOffShore,0.0
995,2015,curtailment,CCG_H2,0.0
996,2015,curtailment,NewNuke,0.0
997,2015,curtailment,TAC,0.0
998,2015,curtailment,OldNuke,0.0
999,2015,curtailment,Solar,0.0
1000,2015,curtailment,IntercoOut,0.0
1001,2015,curtailment,HydroRiver,0.0
1002,2015,curtailment,IntercoIn,0.0
1003,2015,curtailment,HydroReservoir,0.0
1004,2015,curtailment,WindOnShore,0.0
1005,2015,curtailment,TAC_H2,0.0
1006,2015,curtailment,curtailment,0.0
1007,2015,curtailment,Coal_p,0.0
1008,2015,Coal_p,CCG,0.0
1009,2015,Coal_p,electrolysis_AEL,0.0
1010,2015,Coal_p,WindOffShore,0.0
1011,2015,Coal_p,CCG_H2,0.0
1012,2015,Coal_p,NewNuke,0.0
1013,2015,Coal_p,TAC,0.0
1014,2015,Coal_p,OldNuke,0.0
1015,2015,Coal_p,Solar,0.0
1016,2015,Coal_p,IntercoOut,0.0
1017,2015,Coal_p,HydroRiver,0.0
1018,2015,Coal_p,IntercoIn,0.0
1019,2015,Coal_p,HydroReservoir,0.0
1020,2015,Coal_p,WindOnShore,0.0
1021,2015,Coal_p,TAC_H2,0.0
1022,2015,Coal_p,curtailment,0.0
1023,2015,Coal_p,Coal_p,0.0
