YEAR,TIMESTAMP,RESOURCES,areaConsumption
2030,103,electricity,62197
2030,104,electricity,65071
2030,105,electricity,67132
2030,106,electricity,70038
2030,107,electricity,71487
2030,108,electricity,72989
2030,109,electricity,75159
2030,110,electricity,71993
2030,111,electricity,69861
2030,112,electricity,68190
2030,113,electricity,68477
2030,114,electricity,74316
2030,115,electricity,76909
2030,116,electricity,74821
2030,117,electricity,71129
2030,118,electricity,68044
2030,119,electricity,72571
2030,120,electricity,71696
2030,121,electricity,66416
2030,122,electricity,65255
2030,123,electricity,62190
2030,124,electricity,59045
2030,125,electricity,57551
2030,126,electricity,57942
2030,127,electricity,59285
2030,128,electricity,60983
2030,129,electricity,62674
2030,130,electricity,65989
2030,131,electricity,68520
2030,132,electricity,70971
2030,133,electricity,73489
2030,134,electricity,69297
2030,135,electricity,66361
2030,136,electricity,64822
2030,137,electricity,65594
2030,138,electricity,71517
2030,139,electricity,75617
2030,140,electricity,75201
2030,141,electricity,72198
2030,142,electricity,68931
2030,143,electricity,72270
2030,144,electricity,71124
2030,145,electricity,66384
2030,146,electricity,65802
2030,147,electricity,63469
2030,148,electricity,61017
2030,149,electricity,61649
2030,150,electricity,66573
2030,151,electricity,75716
2030,152,electricity,82330
2030,153,electricity,82803
2030,154,electricity,83470
2030,155,electricity,83833
2030,156,electricity,84923
2030,157,electricity,84893
2030,158,electricity,83631
2030,159,electricity,81467
2030,160,electricity,80016
2030,161,electricity,80921
2030,162,electricity,86503
2030,163,electricity,89974
2030,164,electricity,86029
2030,165,electricity,80562
2030,166,electricity,76027
2030,167,electricity,78744
2030,168,electricity,77214
2030,169,electricity,71860
2030,170,electricity,71105
2030,171,electricity,68641
2030,172,electricity,66454
2030,173,electricity,66979
2030,174,electricity,71564
2030,175,electricity,80897
2030,176,electricity,87030
2030,177,electricity,87274
2030,178,electricity,87536
2030,179,electricity,87883
2030,180,electricity,89105
2030,181,electricity,88828
2030,182,electricity,87035
2030,183,electricity,84834
2030,184,electricity,83754
2030,185,electricity,84274
2030,186,electricity,89799
2030,187,electricity,92910
2030,188,electricity,88960
2030,189,electricity,83630
2030,190,electricity,78817
2030,191,electricity,81501
2030,192,electricity,79474
2030,193,electricity,74568
2030,194,electricity,73649
2030,195,electricity,70895
2030,196,electricity,68802
2030,197,electricity,69095
2030,198,electricity,73477
2030,199,electricity,81890
2030,200,electricity,88032
2030,201,electricity,89544
2030,202,electricity,89744
2030,203,electricity,89806
2030,204,electricity,91120
2030,205,electricity,90553
2030,206,electricity,89050
2030,207,electricity,86932
2030,208,electricity,85477
2030,209,electricity,86108
2030,210,electricity,90842
2030,211,electricity,93634
2030,212,electricity,89859
2030,213,electricity,84555
2030,214,electricity,79539
2030,215,electricity,82115
2030,216,electricity,80325
2030,217,electricity,75263
2030,218,electricity,74067
2030,219,electricity,71600
2030,220,electricity,68854
2030,221,electricity,68851
2030,222,electricity,73227
2030,223,electricity,81888
2030,224,electricity,88177
2030,225,electricity,88012
2030,226,electricity,87998
2030,227,electricity,87954
2030,228,electricity,88678
2030,229,electricity,87964
2030,230,electricity,86044
2030,231,electricity,84095
2030,232,electricity,82510
2030,233,electricity,82834
2030,234,electricity,87622
2030,235,electricity,90948
2030,236,electricity,87172
2030,237,electricity,81858
2030,238,electricity,77143
2030,239,electricity,79935
2030,240,electricity,78210
2030,241,electricity,72979
2030,242,electricity,72189
2030,243,electricity,69546
2030,244,electricity,67325
2030,245,electricity,67635
2030,246,electricity,72288
2030,247,electricity,80993
2030,248,electricity,87886
2030,249,electricity,87640
2030,250,electricity,87246
2030,251,electricity,86194
2030,252,electricity,85859
2030,253,electricity,84992
2030,254,electricity,82614
2030,255,electricity,80000
2030,256,electricity,78402
2030,257,electricity,78477
2030,258,electricity,85051
2030,259,electricity,88227
2030,260,electricity,85081
2030,261,electricity,80741
2030,262,electricity,77209
2030,263,electricity,81066
2030,264,electricity,79748
2030,265,electricity,74039
2030,266,electricity,72958
2030,267,electricity,70042
2030,268,electricity,66975
2030,269,electricity,66337
2030,270,electricity,67911
2030,271,electricity,70560
2030,272,electricity,73723
2030,273,electricity,76491
2030,274,electricity,79310
2030,275,electricity,79096
2030,276,electricity,79717
2030,277,electricity,80975
2030,278,electricity,77282
2030,279,electricity,74673
2030,280,electricity,72906
2030,281,electricity,73136
2030,282,electricity,78937
2030,283,electricity,82291
2030,284,electricity,80372
2030,285,electricity,76791
2030,286,electricity,74028
2030,287,electricity,78101
2030,288,electricity,77542
2030,289,electricity,72853
2030,290,electricity,71728
2030,291,electricity,68551
2030,292,electricity,65337
2030,293,electricity,63870
2030,294,electricity,64513
2030,295,electricity,65606
2030,296,electricity,67513
2030,297,electricity,69566
2030,298,electricity,73708
2030,299,electricity,76499
2030,300,electricity,78536
2030,301,electricity,80584
2030,302,electricity,76394
2030,303,electricity,73476
2030,304,electricity,71682
2030,305,electricity,72286
2030,306,electricity,78030
2030,307,electricity,82727
2030,308,electricity,82702
2030,309,electricity,79415
2030,310,electricity,76638
2030,311,electricity,80470
2030,312,electricity,79242
2030,313,electricity,74944
2030,314,electricity,74700
2030,315,electricity,72665
2030,316,electricity,70347
2030,317,electricity,71313
2030,318,electricity,76549
2030,319,electricity,85677
2030,320,electricity,92179
2030,321,electricity,92815
2030,322,electricity,93245
2030,323,electricity,93372
2030,324,electricity,94188
2030,325,electricity,93756
2030,326,electricity,92713
2030,327,electricity,90894
2030,328,electricity,89845
2030,329,electricity,90549
2030,330,electricity,95869
2030,331,electricity,99694
2030,332,electricity,95692
2030,333,electricity,90614
2030,334,electricity,85803
2030,335,electricity,88770
2030,336,electricity,86942
2030,337,electricity,81450
2030,338,electricity,81154
2030,339,electricity,78386
2030,340,electricity,76055
2030,341,electricity,76275
2030,342,electricity,80801
2030,343,electricity,89157
2030,344,electricity,94806
2030,345,electricity,94890
2030,346,electricity,95560
2030,347,electricity,95808
2030,348,electricity,96346
2030,349,electricity,95639
2030,350,electricity,93797
2030,351,electricity,91526
2030,352,electricity,90076
2030,353,electricity,90299
2030,354,electricity,96202
2030,355,electricity,100153
2030,356,electricity,96400
2030,357,electricity,91131
2030,358,electricity,86332
2030,359,electricity,89497
2030,360,electricity,87196
2030,361,electricity,81988
2030,362,electricity,81920
2030,363,electricity,79595
2030,364,electricity,77307
2030,365,electricity,77762
2030,366,electricity,82478
2030,367,electricity,89719
2030,368,electricity,94565
2030,369,electricity,96156
2030,370,electricity,97055
2030,371,electricity,96832
2030,372,electricity,97344
2030,373,electricity,96218
2030,374,electricity,93974
2030,375,electricity,91927
2030,376,electricity,90757
2030,377,electricity,91299
2030,378,electricity,97476
2030,379,electricity,102310
2030,380,electricity,98552
2030,381,electricity,93794
2030,382,electricity,89325
2030,383,electricity,92629
2030,384,electricity,91279
2030,385,electricity,86705
2030,386,electricity,88483
2030,387,electricity,86143
2030,388,electricity,83559
2030,389,electricity,83889
2030,390,electricity,88747
2030,391,electricity,96371
2030,392,electricity,101830
2030,393,electricity,101943
2030,394,electricity,102385
2030,395,electricity,101428
2030,396,electricity,101235
2030,397,electricity,100064
2030,398,electricity,97656
2030,399,electricity,94923
2030,400,electricity,93798
2030,401,electricity,94432
2030,402,electricity,100905
2030,403,electricity,105767
2030,404,electricity,102299
2030,405,electricity,97089
2030,406,electricity,92683
2030,407,electricity,95904
2030,408,electricity,94143
2030,409,electricity,89255
2030,410,electricity,91228
2030,411,electricity,88404
2030,412,electricity,85868
2030,413,electricity,85880
2030,414,electricity,89869
2030,415,electricity,97536
2030,416,electricity,103005
2030,417,electricity,103719
2030,418,electricity,104447
2030,419,electricity,104505
2030,420,electricity,105246
2030,421,electricity,104667
2030,422,electricity,102119
2030,423,electricity,99426
2030,424,electricity,97388
2030,425,electricity,97041
2030,426,electricity,101912
2030,427,electricity,104475
2030,428,electricity,100286
2030,429,electricity,94627
2030,430,electricity,90340
2030,431,electricity,93758
2030,432,electricity,91809
2030,433,electricity,86137
2030,434,electricity,86171
2030,435,electricity,82661
2030,436,electricity,79558
2030,437,electricity,77985
2030,438,electricity,79069
2030,439,electricity,81189
2030,440,electricity,84486
2030,441,electricity,87304
2030,442,electricity,90518
2030,443,electricity,91568
2030,444,electricity,93038
2030,445,electricity,94537
2030,446,electricity,90935
2030,447,electricity,88324
2030,448,electricity,86733
2030,449,electricity,86690
2030,450,electricity,91070
2030,451,electricity,94045
2030,452,electricity,91280
2030,453,electricity,86892
2030,454,electricity,83959
2030,455,electricity,88171
2030,456,electricity,87402
2030,457,electricity,82792
2030,458,electricity,81475
2030,459,electricity,78550
2030,460,electricity,75166
2030,461,electricity,73698
2030,462,electricity,74158
2030,463,electricity,75184
2030,464,electricity,76857
2030,465,electricity,79218
2030,466,electricity,82915
2030,467,electricity,85698
2030,468,electricity,87665
2030,469,electricity,89355
2030,470,electricity,84945
2030,471,electricity,81739
2030,472,electricity,80136
2030,473,electricity,80394
2030,474,electricity,85557
2030,475,electricity,90968
2030,476,electricity,90492
2030,477,electricity,87280
2030,478,electricity,83684
2030,479,electricity,87390
2030,480,electricity,85764
2030,481,electricity,81383
2030,482,electricity,81140
2030,483,electricity,78737
2030,484,electricity,76125
2030,485,electricity,76395
2030,486,electricity,81142
2030,487,electricity,88370
2030,488,electricity,93658
2030,489,electricity,94328
2030,490,electricity,95188
2030,491,electricity,95108
2030,492,electricity,95770
2030,493,electricity,95626
2030,494,electricity,94240
2030,495,electricity,92040
2030,496,electricity,90569
2030,497,electricity,90590
2030,498,electricity,95251
2030,499,electricity,100099
2030,500,electricity,96115
2030,501,electricity,90661
2030,502,electricity,85840
2030,503,electricity,88596
2030,504,electricity,87028
2030,505,electricity,82179
2030,506,electricity,82916
2030,507,electricity,80333
2030,508,electricity,77805
2030,509,electricity,77890
2030,510,electricity,82188
2030,511,electricity,90754
2030,512,electricity,96141
2030,513,electricity,96615
2030,514,electricity,96601
2030,515,electricity,95774
2030,516,electricity,96298
2030,517,electricity,95467
2030,518,electricity,93622
2030,519,electricity,91425
2030,520,electricity,89754
2030,521,electricity,89904
2030,522,electricity,94837
2030,523,electricity,99637
2030,524,electricity,95829
2030,525,electricity,90127
2030,526,electricity,85621
2030,527,electricity,88437
2030,528,electricity,86884
2030,529,electricity,81945
2030,530,electricity,81848
2030,531,electricity,79311
2030,532,electricity,76574
2030,533,electricity,76792
2030,534,electricity,81216
2030,535,electricity,88484
2030,536,electricity,93460
2030,537,electricity,95041
2030,538,electricity,95754
2030,539,electricity,95920
2030,540,electricity,96628
2030,541,electricity,96024
2030,542,electricity,94232
2030,543,electricity,91881
2030,544,electricity,90277
2030,545,electricity,89904
2030,546,electricity,94196
2030,547,electricity,98850
2030,548,electricity,94842
2030,549,electricity,89534
2030,550,electricity,84886
2030,551,electricity,87864
2030,552,electricity,86409
2030,553,electricity,81833
2030,554,electricity,82409
2030,555,electricity,80032
2030,556,electricity,77274
2030,557,electricity,77547
2030,558,electricity,81828
2030,559,electricity,89581
2030,560,electricity,94451
2030,561,electricity,94316
2030,562,electricity,94640
2030,563,electricity,94813
2030,564,electricity,95689
2030,565,electricity,94862
2030,566,electricity,92980
2030,567,electricity,90909
2030,568,electricity,89650
2030,569,electricity,90019
2030,570,electricity,95183
2030,571,electricity,100301
2030,572,electricity,96649
2030,573,electricity,91681
2030,574,electricity,87076
2030,575,electricity,90555
2030,576,electricity,88986
2030,577,electricity,84740
2030,578,electricity,86403
2030,579,electricity,83986
2030,580,electricity,81400
2030,581,electricity,81712
2030,582,electricity,86040
2030,583,electricity,94060
2030,584,electricity,99621
2030,585,electricity,99519
2030,586,electricity,99905
2030,587,electricity,99170
2030,588,electricity,99455
2030,589,electricity,98822
2030,590,electricity,96030
2030,591,electricity,93101
2030,592,electricity,91765
2030,593,electricity,91148
2030,594,electricity,96354
2030,595,electricity,100963
2030,596,electricity,97384
2030,597,electricity,92964
2030,598,electricity,89211
2030,599,electricity,92746
2030,600,electricity,91206
2030,601,electricity,85521
2030,602,electricity,85870
2030,603,electricity,82775
2030,604,electricity,79312
2030,605,electricity,78112
2030,606,electricity,79172
2030,607,electricity,81641
2030,608,electricity,84577
2030,609,electricity,87238
2030,610,electricity,89695
2030,611,electricity,89589
2030,612,electricity,89769
2030,613,electricity,90105
2030,614,electricity,85820
2030,615,electricity,82574
2030,616,electricity,80262
2030,617,electricity,79754
2030,618,electricity,84611
2030,619,electricity,89767
2030,620,electricity,88123
2030,621,electricity,83943
2030,622,electricity,80845
2030,623,electricity,85698
2030,624,electricity,84795
2030,625,electricity,80525
2030,626,electricity,79159
2030,627,electricity,76092
2030,628,electricity,72571
2030,629,electricity,70813
2030,630,electricity,71087
2030,631,electricity,71862
2030,632,electricity,73121
2030,633,electricity,75238
2030,634,electricity,78442
2030,635,electricity,80799
2030,636,electricity,81962
2030,637,electricity,83306
2030,638,electricity,78266
2030,639,electricity,74604
2030,640,electricity,72432
2030,641,electricity,72292
2030,642,electricity,76951
2030,643,electricity,83151
2030,644,electricity,82999
2030,645,electricity,79985
2030,646,electricity,76709
2030,647,electricity,80024
2030,648,electricity,79125
2030,649,electricity,75078
2030,650,electricity,74542
2030,651,electricity,72664
2030,652,electricity,70449
2030,653,electricity,70874
2030,654,electricity,75751
2030,655,electricity,84582
2030,656,electricity,90998
2030,657,electricity,90879
2030,658,electricity,90391
2030,659,electricity,89102
2030,660,electricity,88844
2030,661,electricity,87802
2030,662,electricity,86096
2030,663,electricity,83594
2030,664,electricity,82315
2030,665,electricity,82180
2030,666,electricity,86729
2030,667,electricity,93133
2030,668,electricity,89602
2030,669,electricity,84150
2030,670,electricity,79240
2030,671,electricity,82182
2030,672,electricity,80618
2030,673,electricity,75549
2030,674,electricity,74810
2030,675,electricity,72350
2030,676,electricity,69206
2030,677,electricity,69643
2030,678,electricity,73971
2030,679,electricity,82672
2030,680,electricity,88217
2030,681,electricity,88008
2030,682,electricity,88030
2030,683,electricity,87865
2030,684,electricity,88635
2030,685,electricity,87685
2030,686,electricity,86301
2030,687,electricity,83735
2030,688,electricity,81762
2030,689,electricity,81117
2030,690,electricity,84704
2030,691,electricity,89681
2030,692,electricity,85683
2030,693,electricity,80436
2030,694,electricity,75619
2030,695,electricity,78151
2030,696,electricity,76285
2030,697,electricity,71192
2030,698,electricity,70154
2030,699,electricity,67537
2030,700,electricity,64970
2030,701,electricity,64938
2030,702,electricity,68959
2030,703,electricity,77106
2030,704,electricity,82234
2030,705,electricity,83194
2030,706,electricity,83385
2030,707,electricity,82766
2030,708,electricity,83245
2030,709,electricity,81793
2030,710,electricity,79547
2030,711,electricity,77174
2030,712,electricity,75006
2030,713,electricity,74250
2030,714,electricity,78153
2030,715,electricity,85145
2030,716,electricity,82264
2030,717,electricity,76866
2030,718,electricity,72619
2030,719,electricity,75746
2030,720,electricity,74938
2030,721,electricity,70148
2030,722,electricity,69529
2030,723,electricity,67296
2030,724,electricity,65042
2030,725,electricity,65225
2030,726,electricity,69500
2030,727,electricity,78068
2030,728,electricity,83938
2030,729,electricity,83593
2030,730,electricity,83281
2030,731,electricity,82477
2030,732,electricity,82734
2030,733,electricity,81506
2030,734,electricity,79739
2030,735,electricity,77518
2030,736,electricity,75780
2030,737,electricity,75314
2030,738,electricity,78992
2030,739,electricity,85374
2030,740,electricity,81897
2030,741,electricity,76759
2030,742,electricity,72419
2030,743,electricity,75016
2030,744,electricity,73724
2030,745,electricity,68673
2030,746,electricity,67978
2030,747,electricity,65410
2030,748,electricity,62920
2030,749,electricity,63192
2030,750,electricity,67035
2030,751,electricity,75231
2030,752,electricity,81299
2030,753,electricity,81453
2030,754,electricity,81622
2030,755,electricity,81702
2030,756,electricity,82717
2030,757,electricity,82325
2030,758,electricity,79938
2030,759,electricity,78188
2030,760,electricity,76376
2030,761,electricity,75713
2030,762,electricity,79346
2030,763,electricity,83816
2030,764,electricity,80530
2030,765,electricity,75856
2030,766,electricity,72074
2030,767,electricity,75864
2030,768,electricity,74640
2030,769,electricity,69164
2030,770,electricity,67865
2030,771,electricity,65128
2030,772,electricity,62531
2030,773,electricity,61848
2030,774,electricity,63499
2030,775,electricity,66334
2030,776,electricity,69725
2030,777,electricity,72573
2030,778,electricity,75449
2030,779,electricity,76190
2030,780,electricity,77569
2030,781,electricity,78951
2030,782,electricity,75671
2030,783,electricity,73167
2030,784,electricity,71929
2030,785,electricity,72149
2030,786,electricity,76535
2030,787,electricity,83343
2030,788,electricity,81695
2030,789,electricity,78452
2030,790,electricity,75595
2030,791,electricity,80604
2030,792,electricity,80533
2030,793,electricity,75884
2030,794,electricity,75104
2030,795,electricity,72147
2030,796,electricity,68790
2030,797,electricity,67684
2030,798,electricity,68433
2030,799,electricity,69496
2030,800,electricity,71045
2030,801,electricity,73368
2030,802,electricity,76246
2030,803,electricity,77690
2030,804,electricity,78470
2030,805,electricity,79632
2030,806,electricity,75123
2030,807,electricity,72389
2030,808,electricity,70970
2030,809,electricity,71247
2030,810,electricity,75645
2030,811,electricity,82897
2030,812,electricity,82752
2030,813,electricity,79385
2030,814,electricity,75948
2030,815,electricity,79025
2030,816,electricity,77821
2030,817,electricity,73515
2030,818,electricity,72754
2030,819,electricity,70144
2030,820,electricity,67384
2030,821,electricity,67742
2030,822,electricity,72566
2030,823,electricity,81004
2030,824,electricity,86205
2030,825,electricity,86574
2030,826,electricity,87080
2030,827,electricity,86749
2030,828,electricity,87261
2030,829,electricity,86521
2030,830,electricity,84968
2030,831,electricity,82339
2030,832,electricity,80543
2030,833,electricity,79729
2030,834,electricity,82555
2030,835,electricity,89694
2030,836,electricity,86250
2030,837,electricity,80679
2030,838,electricity,75934
2030,839,electricity,79076
2030,840,electricity,77528
2030,841,electricity,72392
2030,842,electricity,71512
2030,843,electricity,69242
2030,844,electricity,66877
2030,845,electricity,67528
2030,846,electricity,72036
2030,847,electricity,81032
2030,848,electricity,86727
2030,849,electricity,86698
2030,850,electricity,87051
2030,851,electricity,87191
2030,852,electricity,88107
2030,853,electricity,88025
2030,854,electricity,86330
2030,855,electricity,84789
2030,856,electricity,83538
2030,857,electricity,83383
2030,858,electricity,86899
2030,859,electricity,93952
2030,860,electricity,90805
2030,861,electricity,85753
2030,862,electricity,81261
2030,863,electricity,84249
2030,864,electricity,82575
2030,865,electricity,77752
2030,866,electricity,76902
2030,867,electricity,74529
2030,868,electricity,72357
2030,869,electricity,72575
2030,870,electricity,76870
2030,871,electricity,84968
2030,872,electricity,90062
2030,873,electricity,91384
2030,874,electricity,91980
2030,875,electricity,91887
2030,876,electricity,92691
2030,877,electricity,91443
2030,878,electricity,89653
2030,879,electricity,87391
2030,880,electricity,85855
2030,881,electricity,85874
2030,882,electricity,88687
2030,883,electricity,96891
2030,884,electricity,93080
2030,885,electricity,88051
2030,886,electricity,83720
2030,887,electricity,86751
2030,888,electricity,85268
2030,889,electricity,80598
2030,890,electricity,80036
2030,891,electricity,77818
2030,892,electricity,75491
2030,893,electricity,75829
2030,894,electricity,80305
2030,895,electricity,89199
2030,896,electricity,94638
2030,897,electricity,94593
2030,898,electricity,94525
2030,899,electricity,93856
2030,900,electricity,93957
2030,901,electricity,93090
2030,902,electricity,91548
2030,903,electricity,89040
2030,904,electricity,87528
2030,905,electricity,87281
2030,906,electricity,90555
2030,907,electricity,98665
2030,908,electricity,95202
2030,909,electricity,89717
2030,910,electricity,84933
2030,911,electricity,87775
2030,912,electricity,86250
2030,913,electricity,81483
2030,914,electricity,80566
2030,915,electricity,78251
2030,916,electricity,75562
2030,917,electricity,76155
2030,918,electricity,80375
2030,919,electricity,88065
2030,920,electricity,92600
2030,921,electricity,92673
2030,922,electricity,92476
2030,923,electricity,91578
2030,924,electricity,91423
2030,925,electricity,90594
2030,926,electricity,87519
2030,927,electricity,85346
2030,928,electricity,83606
2030,929,electricity,83263
2030,930,electricity,86740
2030,931,electricity,94362
2030,932,electricity,91315
2030,933,electricity,86922
2030,934,electricity,83515
2030,935,electricity,87327
2030,936,electricity,86113
2030,937,electricity,80624
2030,938,electricity,81146
2030,939,electricity,77893
2030,940,electricity,75048
2030,941,electricity,74081
2030,942,electricity,75613
2030,943,electricity,78072
2030,944,electricity,80847
2030,945,electricity,83809
2030,946,electricity,86363
2030,947,electricity,86336
2030,948,electricity,87128
2030,949,electricity,88147
2030,950,electricity,84463
2030,951,electricity,81333
2030,952,electricity,79325
2030,953,electricity,79048
2030,954,electricity,82318
2030,955,electricity,89598
2030,956,electricity,87664
2030,957,electricity,83768
2030,958,electricity,80618
2030,959,electricity,85328
2030,960,electricity,84925
2030,961,electricity,79949
2030,962,electricity,79254
2030,963,electricity,76347
2030,964,electricity,73126
2030,965,electricity,71645
2030,966,electricity,72075
2030,967,electricity,72879
2030,968,electricity,73697
2030,969,electricity,76708
2030,970,electricity,80107
2030,971,electricity,81949
2030,972,electricity,83549
2030,973,electricity,84929
2030,974,electricity,80474
2030,975,electricity,77813
2030,976,electricity,76399
2030,977,electricity,77033
2030,978,electricity,80543
2030,979,electricity,87970
2030,980,electricity,87447
2030,981,electricity,84362
2030,982,electricity,80411
2030,983,electricity,83545
2030,984,electricity,82444
2030,985,electricity,78014
2030,986,electricity,77507
2030,987,electricity,75166
2030,988,electricity,72439
2030,989,electricity,72962
2030,990,electricity,77965
2030,991,electricity,85647
2030,992,electricity,89964
2030,993,electricity,90747
2030,994,electricity,91573
2030,995,electricity,91593
2030,996,electricity,92089
2030,997,electricity,91229
2030,998,electricity,89425
2030,999,electricity,86955
2030,1000,electricity,85148
2030,1001,electricity,84788
2030,1002,electricity,87144
2030,1003,electricity,95191
2030,1004,electricity,91979
2030,1005,electricity,86792
2030,1006,electricity,82299
2030,1007,electricity,85488
2030,1008,electricity,84382
2030,1009,electricity,79502
2030,1010,electricity,80701
2030,1011,electricity,78334
2030,1012,electricity,76013
2030,1013,electricity,76181
2030,1014,electricity,80688
2030,1015,electricity,88505
2030,1016,electricity,92532
2030,1017,electricity,93601
2030,1018,electricity,94242
2030,1019,electricity,94031
2030,1020,electricity,94834
2030,1021,electricity,94328
2030,1022,electricity,92557
2030,1023,electricity,90284
2030,1024,electricity,89110
2030,1025,electricity,89002
2030,1026,electricity,91179
2030,1027,electricity,98105
2030,1028,electricity,94436
2030,1029,electricity,89070
2030,1030,electricity,84460
2030,1031,electricity,87626
2030,1032,electricity,85860
2030,1033,electricity,80896
2030,1034,electricity,81891
2030,1035,electricity,79475
2030,1036,electricity,77045
2030,1037,electricity,77354
2030,1038,electricity,81853
2030,1039,electricity,88872
2030,1040,electricity,92347
2030,1041,electricity,94240
2030,1042,electricity,94949
2030,1043,electricity,94465
2030,1044,electricity,94926
2030,1045,electricity,93959
2030,1046,electricity,91819
2030,1047,electricity,88766
2030,1048,electricity,87037
2030,1049,electricity,86604
2030,1050,electricity,89262
2030,1051,electricity,98219
2030,1052,electricity,95512
2030,1053,electricity,90171
2030,1054,electricity,85554
2030,1055,electricity,88679
2030,1056,electricity,87284
2030,1057,electricity,82704
2030,1058,electricity,84312
2030,1059,electricity,81951
2030,1060,electricity,79100
2030,1061,electricity,79078
2030,1062,electricity,83273
2030,1063,electricity,90490
2030,1064,electricity,94045
2030,1065,electricity,94304
2030,1066,electricity,94817
2030,1067,electricity,93969
2030,1068,electricity,94709
2030,1069,electricity,93676
2030,1070,electricity,91360
2030,1071,electricity,88727
2030,1072,electricity,86507
2030,1073,electricity,85378
2030,1074,electricity,86967
2030,1075,electricity,95021
2030,1076,electricity,91824
2030,1077,electricity,86216
2030,1078,electricity,81863
2030,1079,electricity,85142
2030,1080,electricity,83265
2030,1081,electricity,78310
2030,1082,electricity,79306
2030,1083,electricity,76516
2030,1084,electricity,73695
2030,1085,electricity,73685
2030,1086,electricity,78042
2030,1087,electricity,86210
2030,1088,electricity,90207
2030,1089,electricity,90372
2030,1090,electricity,89926
2030,1091,electricity,88411
2030,1092,electricity,87786
2030,1093,electricity,86565
2030,1094,electricity,83530
2030,1095,electricity,80636
2030,1096,electricity,78692
2030,1097,electricity,77609
2030,1098,electricity,80225
2030,1099,electricity,88609
2030,1100,electricity,86281
2030,1101,electricity,81856
2030,1102,electricity,78300
2030,1103,electricity,82401
2030,1104,electricity,81339
2030,1105,electricity,76151
2030,1106,electricity,76030
2030,1107,electricity,73300
2030,1108,electricity,70725
2030,1109,electricity,70004
2030,1110,electricity,71530
2030,1111,electricity,74287
2030,1112,electricity,76631
2030,1113,electricity,80037
2030,1114,electricity,81600
2030,1115,electricity,80363
2030,1116,electricity,79905
2030,1117,electricity,79789
2030,1118,electricity,75213
2030,1119,electricity,71971
2030,1120,electricity,69525
2030,1121,electricity,68763
2030,1122,electricity,71612
2030,1123,electricity,80907
2030,1124,electricity,80292
2030,1125,electricity,76944
2030,1126,electricity,74678
2030,1127,electricity,79595
2030,1128,electricity,79480
2030,1129,electricity,75263
2030,1130,electricity,74772
2030,1131,electricity,71884
2030,1132,electricity,69065
2030,1133,electricity,67791
2030,1134,electricity,68336
2030,1135,electricity,69793
2030,1136,electricity,70408
2030,1137,electricity,73543
2030,1138,electricity,76087
2030,1139,electricity,76816
2030,1140,electricity,77000
2030,1141,electricity,77171
2030,1142,electricity,71833
2030,1143,electricity,67971
2030,1144,electricity,65622
2030,1145,electricity,65542
2030,1146,electricity,68929
2030,1147,electricity,79566
2030,1148,electricity,80956
2030,1149,electricity,78656
