,YEAR_invest,TECHNOLOGIES,TECHNOLOGIES,transInvest_Dvar
258,2010,SMR_elec,SMR + CCS1,0.0
259,2010,SMR_elec,electrolysis_AEL,0.0
260,2010,curtailment,SMR,0.0
261,2010,curtailment,CCS2,0.0
262,2010,curtailment,electrolysis_PEMEL,0.0
263,2010,curtailment,CCS1,0.0
264,2010,curtailment,Solar,0.0
265,2010,curtailment,WindOnShore,0.0
266,2010,curtailment,SMR_elec,0.0
267,2010,curtailment,curtailment,0.0
268,2010,curtailment,WindOffShore_flot,0.0
269,2010,curtailment,SMR + CCS2,0.0
270,2010,curtailment,SMR_elecCCS1,0.0
271,2010,curtailment,SMR + CCS1,0.0
272,2010,curtailment,electrolysis_AEL,0.0
273,2010,WindOffShore_flot,SMR,0.0
274,2010,WindOffShore_flot,CCS2,0.0
275,2010,WindOffShore_flot,electrolysis_PEMEL,0.0
276,2010,WindOffShore_flot,CCS1,0.0
277,2010,WindOffShore_flot,Solar,0.0
278,2010,WindOffShore_flot,WindOnShore,0.0
279,2010,WindOffShore_flot,SMR_elec,0.0
280,2010,WindOffShore_flot,curtailment,0.0
281,2010,WindOffShore_flot,WindOffShore_flot,0.0
282,2010,WindOffShore_flot,SMR + CCS2,0.0
283,2010,WindOffShore_flot,SMR_elecCCS1,0.0
284,2010,WindOffShore_flot,SMR + CCS1,0.0
285,2010,WindOffShore_flot,electrolysis_AEL,0.0
286,2010,SMR + CCS2,SMR,0.0
287,2010,SMR + CCS2,CCS2,0.0
288,2010,SMR + CCS2,electrolysis_PEMEL,0.0
289,2010,SMR + CCS2,CCS1,0.0
290,2010,SMR + CCS2,Solar,0.0
291,2010,SMR + CCS2,WindOnShore,0.0
292,2010,SMR + CCS2,SMR_elec,0.0
293,2010,SMR + CCS2,curtailment,0.0
294,2010,SMR + CCS2,WindOffShore_flot,0.0
295,2010,SMR + CCS2,SMR + CCS2,0.0
296,2010,SMR + CCS2,SMR_elecCCS1,0.0
297,2010,SMR + CCS2,SMR + CCS1,0.0
298,2010,SMR + CCS2,electrolysis_AEL,0.0
299,2010,SMR_elecCCS1,SMR,0.0
300,2010,SMR_elecCCS1,CCS2,0.0
301,2010,SMR_elecCCS1,electrolysis_PEMEL,0.0
302,2010,SMR_elecCCS1,CCS1,0.0
303,2010,SMR_elecCCS1,Solar,0.0
304,2010,SMR_elecCCS1,WindOnShore,0.0
305,2010,SMR_elecCCS1,SMR_elec,0.0
306,2010,SMR_elecCCS1,curtailment,0.0
307,2010,SMR_elecCCS1,WindOffShore_flot,0.0
308,2010,SMR_elecCCS1,SMR + CCS2,0.0
309,2010,SMR_elecCCS1,SMR_elecCCS1,0.0
310,2010,SMR_elecCCS1,SMR + CCS1,0.0
311,2010,SMR_elecCCS1,electrolysis_AEL,0.0
312,2010,SMR + CCS1,SMR,0.0
313,2010,SMR + CCS1,CCS2,0.0
314,2010,SMR + CCS1,electrolysis_PEMEL,0.0
315,2010,SMR + CCS1,CCS1,0.0
316,2010,SMR + CCS1,Solar,0.0
317,2010,SMR + CCS1,WindOnShore,0.0
318,2010,SMR + CCS1,SMR_elec,0.0
319,2010,SMR + CCS1,curtailment,0.0
320,2010,SMR + CCS1,WindOffShore_flot,0.0
321,2010,SMR + CCS1,SMR + CCS2,0.0
322,2010,SMR + CCS1,SMR_elecCCS1,0.0
323,2010,SMR + CCS1,SMR + CCS1,0.0
324,2010,SMR + CCS1,electrolysis_AEL,0.0
325,2010,electrolysis_AEL,SMR,0.0
326,2010,electrolysis_AEL,CCS2,0.0
327,2010,electrolysis_AEL,electrolysis_PEMEL,0.0
328,2010,electrolysis_AEL,CCS1,0.0
329,2010,electrolysis_AEL,Solar,0.0
330,2010,electrolysis_AEL,WindOnShore,0.0
331,2010,electrolysis_AEL,SMR_elec,0.0
332,2010,electrolysis_AEL,curtailment,0.0
333,2010,electrolysis_AEL,WindOffShore_flot,0.0
334,2010,electrolysis_AEL,SMR + CCS2,0.0
335,2010,electrolysis_AEL,SMR_elecCCS1,0.0
336,2010,electrolysis_AEL,SMR + CCS1,0.0
337,2010,electrolysis_AEL,electrolysis_AEL,0.0
338,2020,SMR,SMR,0.0
339,2020,SMR,CCS2,0.0
340,2020,SMR,electrolysis_PEMEL,0.0
341,2020,SMR,CCS1,0.0
342,2020,SMR,Solar,0.0
343,2020,SMR,WindOnShore,0.0
344,2020,SMR,SMR_elec,0.0
345,2020,SMR,curtailment,0.0
346,2020,SMR,WindOffShore_flot,0.0
347,2020,SMR,SMR + CCS2,6.310887241768095e-30
348,2020,SMR,SMR_elecCCS1,0.0
349,2020,SMR,SMR + CCS1,0.0
350,2020,SMR,electrolysis_AEL,0.0
351,2020,CCS2,SMR,0.0
352,2020,CCS2,CCS2,0.0
353,2020,CCS2,electrolysis_PEMEL,0.0
354,2020,CCS2,CCS1,0.0
355,2020,CCS2,Solar,0.0
356,2020,CCS2,WindOnShore,0.0
357,2020,CCS2,SMR_elec,0.0
358,2020,CCS2,curtailment,0.0
359,2020,CCS2,WindOffShore_flot,0.0
360,2020,CCS2,SMR + CCS2,0.0
361,2020,CCS2,SMR_elecCCS1,0.0
362,2020,CCS2,SMR + CCS1,0.0
363,2020,CCS2,electrolysis_AEL,0.0
364,2020,electrolysis_PEMEL,SMR,0.0
365,2020,electrolysis_PEMEL,CCS2,0.0
366,2020,electrolysis_PEMEL,electrolysis_PEMEL,0.0
367,2020,electrolysis_PEMEL,CCS1,0.0
368,2020,electrolysis_PEMEL,Solar,0.0
369,2020,electrolysis_PEMEL,WindOnShore,0.0
370,2020,electrolysis_PEMEL,SMR_elec,0.0
371,2020,electrolysis_PEMEL,curtailment,0.0
372,2020,electrolysis_PEMEL,WindOffShore_flot,0.0
373,2020,electrolysis_PEMEL,SMR + CCS2,0.0
374,2020,electrolysis_PEMEL,SMR_elecCCS1,0.0
375,2020,electrolysis_PEMEL,SMR + CCS1,0.0
376,2020,electrolysis_PEMEL,electrolysis_AEL,0.0
377,2020,CCS1,SMR,0.0
378,2020,CCS1,CCS2,0.0
379,2020,CCS1,electrolysis_PEMEL,0.0
