,YEAR_op,TIMESTAMP,STOCK_TECHNO,stockLevel_Pvar
0,2040,1,tankH2_G,1328.427203261018
1,2040,1,saltCavernH2_G,245337.4304532246
2,2040,1,Battery,-0.0
3,2040,2,tankH2_G,2181.5590949983307
4,2040,2,saltCavernH2_G,245675.02854400777
5,2040,2,Battery,-0.0
6,2040,3,tankH2_G,3034.6909867356435
7,2040,3,saltCavernH2_G,246012.62663479094
8,2040,3,Battery,-0.0
9,2040,4,tankH2_G,3887.822878472956
10,2040,4,saltCavernH2_G,246350.2247255741
11,2040,4,Battery,-0.0
12,2040,5,tankH2_G,4740.954770210269
13,2040,5,saltCavernH2_G,246687.82281635728
14,2040,5,Battery,-0.0
15,2040,6,tankH2_G,5594.086661947581
16,2040,6,saltCavernH2_G,247025.42090714045
17,2040,6,Battery,-0.0
18,2040,7,tankH2_G,6447.218553684894
19,2040,7,saltCavernH2_G,247363.0189979236
20,2040,7,Battery,-0.0
21,2040,8,tankH2_G,7300.350445422207
22,2040,8,saltCavernH2_G,247700.61708870676
23,2040,8,Battery,-0.0
24,2040,9,tankH2_G,8153.482337159519
25,2040,9,saltCavernH2_G,248038.21517948993
26,2040,9,Battery,-0.0
27,2040,10,tankH2_G,9006.614228896831
28,2040,10,saltCavernH2_G,248375.8132702731
29,2040,10,Battery,-0.0
30,2040,11,tankH2_G,9859.285741357062
31,2040,11,saltCavernH2_G,248713.41136105626
32,2040,11,Battery,-0.0
33,2040,12,tankH2_G,10712.417633094376
34,2040,12,saltCavernH2_G,249051.00945183943
35,2040,12,Battery,-0.0
36,2040,13,tankH2_G,11565.549524831687
37,2040,13,saltCavernH2_G,249388.60754262257
38,2040,13,Battery,-0.0
39,2040,14,tankH2_G,12432.276610332381
40,2040,14,saltCavernH2_G,249726.20563340574
41,2040,14,Battery,-0.0
42,2040,15,tankH2_G,13338.941128026852
43,2040,15,saltCavernH2_G,250063.8037241889
44,2040,15,Battery,-0.0
45,2040,16,tankH2_G,14349.05234229701
46,2040,16,saltCavernH2_G,250401.40181497208
47,2040,16,Battery,-0.0
48,2040,17,tankH2_G,13950.966163694839
49,2040,17,saltCavernH2_G,250401.40181497208
50,2040,17,Battery,-0.0
51,2040,18,tankH2_G,13616.947132744866
52,2040,18,saltCavernH2_G,250401.40181497208
53,2040,18,Battery,-0.0
54,2040,19,tankH2_G,13616.947132744866
55,2040,19,saltCavernH2_G,250095.51020599547
56,2040,19,Battery,-0.0
57,2040,20,tankH2_G,13616.947132744866
58,2040,20,saltCavernH2_G,249795.63239896693
59,2040,20,Battery,-0.0
60,2040,21,tankH2_G,13616.947132744866
61,2040,21,saltCavernH2_G,249497.75855297735
62,2040,21,Battery,-0.0
63,2040,22,tankH2_G,13320.4292575345
64,2040,22,saltCavernH2_G,249497.75855297735
65,2040,22,Battery,-0.0
66,2040,23,tankH2_G,13320.4292575345
67,2040,23,saltCavernH2_G,249196.89499270203
68,2040,23,Battery,-0.0
69,2040,24,tankH2_G,13320.4292575345
70,2040,24,saltCavernH2_G,248903.8366434657
71,2040,24,Battery,-0.0
72,2040,25,tankH2_G,13320.4292575345
73,2040,25,saltCavernH2_G,248624.628680593
74,2040,25,Battery,-0.0
75,2040,26,tankH2_G,13320.4292575345
76,2040,26,saltCavernH2_G,248357.9810651229
77,2040,26,Battery,-0.0
78,2040,27,tankH2_G,13065.906921285175
79,2040,27,saltCavernH2_G,248357.9810651229
80,2040,27,Battery,-0.0
81,2040,28,tankH2_G,13065.906921285175
82,2040,28,saltCavernH2_G,248111.13643017228
83,2040,28,Battery,-0.0
84,2040,29,tankH2_G,13065.906921285175
85,2040,29,saltCavernH2_G,247868.1100549619
86,2040,29,Battery,-0.0
87,2040,30,tankH2_G,13065.906921285175
88,2040,30,saltCavernH2_G,247625.08367975155
89,2040,30,Battery,-0.0
90,2040,31,tankH2_G,13065.906921285175
91,2040,31,saltCavernH2_G,247382.05730454117
92,2040,31,Battery,-0.0
93,2040,32,tankH2_G,13065.906921285175
94,2040,32,saltCavernH2_G,247139.03092933082
95,2040,32,Battery,-0.0
96,2040,33,tankH2_G,12822.945422399429
97,2040,33,saltCavernH2_G,247139.03092933082
98,2040,33,Battery,-0.0
99,2040,34,tankH2_G,12822.945422399429
100,2040,34,saltCavernH2_G,246896.63303090917
101,2040,34,Battery,-0.0
102,2040,35,tankH2_G,12822.945422399429
103,2040,35,saltCavernH2_G,246654.9930048929
104,2040,35,Battery,-0.0
105,2040,36,tankH2_G,12822.945422399429
106,2040,36,saltCavernH2_G,246413.61452338978
107,2040,36,Battery,-0.0
108,2040,37,tankH2_G,12822.945422399429
109,2040,37,saltCavernH2_G,246167.233613172
110,2040,37,Battery,-0.0
111,2040,38,tankH2_G,12822.945422399429
112,2040,38,saltCavernH2_G,245917.1392791612
113,2040,38,Battery,-0.0
114,2040,39,tankH2_G,12822.945422399429
115,2040,39,saltCavernH2_G,245672.16303318154
116,2040,39,Battery,-0.0
117,2040,40,tankH2_G,12822.945422399429
118,2040,40,saltCavernH2_G,245430.59194795598
119,2040,40,Battery,-0.0
120,2040,41,tankH2_G,12577.772275645402
121,2040,41,saltCavernH2_G,245430.59194795598
122,2040,41,Battery,-0.0
123,2040,42,tankH2_G,12577.772275645402
124,2040,42,saltCavernH2_G,245181.52698183653
125,2040,42,Battery,-0.0
126,2040,43,tankH2_G,12577.772275645402
127,2040,43,saltCavernH2_G,244931.03595402875
128,2040,43,Battery,-0.0
129,2040,44,tankH2_G,12577.772275645402
130,2040,44,saltCavernH2_G,244668.57971842878
131,2040,44,Battery,-0.0
132,2040,45,tankH2_G,12577.772275645402
133,2040,45,saltCavernH2_G,244393.49697958207
134,2040,45,Battery,-0.0
135,2040,46,tankH2_G,12577.772275645402
136,2040,46,saltCavernH2_G,244107.1532634626
137,2040,46,Battery,-0.0
138,2040,47,tankH2_G,12577.772275645402
139,2040,47,saltCavernH2_G,243811.66153435613
140,2040,47,Battery,-0.0
141,2040,48,tankH2_G,12577.772275645402
142,2040,48,saltCavernH2_G,243508.23377278214
143,2040,48,Battery,-0.0
144,2040,49,tankH2_G,12577.772275645402
145,2040,49,saltCavernH2_G,243203.25505016916
146,2040,49,Battery,-0.0
147,2040,50,tankH2_G,12577.772275645402
148,2040,50,saltCavernH2_G,242898.8919606731
149,2040,50,Battery,-0.0
150,2040,51,tankH2_G,12278.557945889583
151,2040,51,saltCavernH2_G,242898.8919606731
152,2040,51,Battery,-0.0
153,2040,52,tankH2_G,12278.557945889583
154,2040,52,saltCavernH2_G,242603.40023156663
155,2040,52,Battery,-0.0
156,2040,53,tankH2_G,12278.557945889583
157,2040,53,saltCavernH2_G,242305.18968427833
158,2040,53,Battery,-0.0
159,2040,54,tankH2_G,12278.557945889583
160,2040,54,saltCavernH2_G,242002.07694218485
161,2040,54,Battery,-0.0
162,2040,55,tankH2_G,12278.557945889583
163,2040,55,saltCavernH2_G,241696.792599442
164,2040,55,Battery,-0.0
165,2040,56,tankH2_G,12278.557945889583
166,2040,56,saltCavernH2_G,241386.44723721867
167,2040,56,Battery,-0.0
168,2040,57,tankH2_G,12278.557945889583
169,2040,57,saltCavernH2_G,241072.61216409958
170,2040,57,Battery,-0.0
171,2040,58,tankH2_G,12278.557945889583
172,2040,58,saltCavernH2_G,240764.62351376432
173,2040,58,Battery,-0.0
174,2040,59,tankH2_G,12278.557945889583
175,2040,59,saltCavernH2_G,240457.39701785517
176,2040,59,Battery,-0.0
177,2040,60,tankH2_G,12278.557945889583
178,2040,60,saltCavernH2_G,240143.57239407618
179,2040,60,Battery,-0.0
180,2040,61,tankH2_G,11958.205325022958
181,2040,61,saltCavernH2_G,240143.57239407618
182,2040,61,Battery,-0.0
183,2040,62,tankH2_G,11958.205325022958
184,2040,62,saltCavernH2_G,239824.8284409804
185,2040,62,Battery,-0.0
186,2040,63,tankH2_G,11958.205325022958
187,2040,63,saltCavernH2_G,239511.9957017681
188,2040,63,Battery,-0.0
189,2040,64,tankH2_G,11958.205325022958
190,2040,64,saltCavernH2_G,239207.15986849208
191,2040,64,Battery,-0.0
192,2040,65,tankH2_G,11958.205325022958
193,2040,65,saltCavernH2_G,238907.7553017529
194,2040,65,Battery,-0.0
195,2040,66,tankH2_G,11958.205325022958
196,2040,66,saltCavernH2_G,238609.20906615295
197,2040,66,Battery,-0.0
