,YEAR_op,TIMESTAMP,STOCK_TECHNO,stockLevel_Pvar
0,2040,1,tankH2_G,5489.191712957786
1,2040,1,saltCavernH2_G,247657.04161628944
2,2040,1,Battery,-0.0
3,2040,2,tankH2_G,6191.849581296449
4,2040,2,saltCavernH2_G,248479.90550853682
5,2040,2,Battery,-0.0
6,2040,3,tankH2_G,6894.507449635113
7,2040,3,saltCavernH2_G,249302.7694007842
8,2040,3,Battery,-0.0
9,2040,4,tankH2_G,7597.165317973776
10,2040,4,saltCavernH2_G,250125.63329303157
11,2040,4,Battery,-0.0
12,2040,5,tankH2_G,8299.823186312438
13,2040,5,saltCavernH2_G,250948.49718527892
14,2040,5,Battery,-0.0
15,2040,6,tankH2_G,9002.481054651102
16,2040,6,saltCavernH2_G,251771.3610775263
17,2040,6,Battery,-0.0
18,2040,7,tankH2_G,9705.138922989765
19,2040,7,saltCavernH2_G,252594.22496977367
20,2040,7,Battery,-0.0
21,2040,8,tankH2_G,10407.796791328428
22,2040,8,saltCavernH2_G,253417.08886202105
23,2040,8,Battery,-0.0
24,2040,9,tankH2_G,11110.454659667092
25,2040,9,saltCavernH2_G,254239.95275426842
26,2040,9,Battery,-0.0
27,2040,10,tankH2_G,11813.112528005755
28,2040,10,saltCavernH2_G,255062.81664651577
29,2040,10,Battery,-0.0
30,2040,11,tankH2_G,12515.770396344418
31,2040,11,saltCavernH2_G,255885.68053876315
32,2040,11,Battery,-0.0
33,2040,12,tankH2_G,13218.428264683082
34,2040,12,saltCavernH2_G,256708.54443101052
35,2040,12,Battery,-0.0
36,2040,13,tankH2_G,13921.086133021745
37,2040,13,saltCavernH2_G,257531.4083232579
38,2040,13,Battery,-0.0
39,2040,14,tankH2_G,14618.629960828548
40,2040,14,saltCavernH2_G,258354.27221550525
41,2040,14,Battery,-0.0
42,2040,15,tankH2_G,15301.721282468856
43,2040,15,saltCavernH2_G,259177.13610775262
44,2040,15,Battery,-0.0
45,2040,16,tankH2_G,15991.960265465792
46,2040,16,saltCavernH2_G,260000.0
47,2040,16,Battery,-0.0
48,2040,17,tankH2_G,15991.960265465792
49,2040,17,saltCavernH2_G,259383.12192459742
50,2040,17,Battery,-0.0
51,2040,18,tankH2_G,15376.437015355423
52,2040,18,saltCavernH2_G,259383.12192459742
53,2040,18,Battery,-0.0
54,2040,19,tankH2_G,15376.437015355423
