,YEAR_invest,TECHNOLOGIES,TECHNOLOGIES,transInvest_Dvar
194,2010,Coal_p,WindOffShore,0.0
195,2010,HydroRiver,Solar,0.0
196,2010,HydroRiver,Coal_p,0.0
197,2010,HydroRiver,HydroRiver,0.0
198,2010,HydroRiver,WindOnShore,0.0
199,2010,HydroRiver,HydroReservoir,0.0
200,2010,HydroRiver,TAC,0.0
201,2010,HydroRiver,curtailment,0.0
202,2010,HydroRiver,OldNuke,0.0
203,2010,HydroRiver,IntercoOut,0.0
204,2010,HydroRiver,CCG,0.0
205,2010,HydroRiver,NewNuke,0.0
206,2010,HydroRiver,IntercoIn,0.0
207,2010,HydroRiver,WindOffShore,0.0
208,2010,WindOnShore,Solar,0.0
209,2010,WindOnShore,Coal_p,0.0
210,2010,WindOnShore,HydroRiver,0.0
211,2010,WindOnShore,WindOnShore,0.0
212,2010,WindOnShore,HydroReservoir,0.0
213,2010,WindOnShore,TAC,0.0
214,2010,WindOnShore,curtailment,0.0
215,2010,WindOnShore,OldNuke,0.0
216,2010,WindOnShore,IntercoOut,0.0
217,2010,WindOnShore,CCG,0.0
218,2010,WindOnShore,NewNuke,0.0
219,2010,WindOnShore,IntercoIn,0.0
220,2010,WindOnShore,WindOffShore,0.0
221,2010,HydroReservoir,Solar,0.0
222,2010,HydroReservoir,Coal_p,0.0
223,2010,HydroReservoir,HydroRiver,0.0
224,2010,HydroReservoir,WindOnShore,0.0
225,2010,HydroReservoir,HydroReservoir,0.0
226,2010,HydroReservoir,TAC,0.0
227,2010,HydroReservoir,curtailment,0.0
228,2010,HydroReservoir,OldNuke,0.0
229,2010,HydroReservoir,IntercoOut,0.0
230,2010,HydroReservoir,CCG,0.0
231,2010,HydroReservoir,NewNuke,0.0
232,2010,HydroReservoir,IntercoIn,0.0
233,2010,HydroReservoir,WindOffShore,0.0
234,2010,TAC,Solar,0.0
235,2010,TAC,Coal_p,0.0
236,2010,TAC,HydroRiver,0.0
237,2010,TAC,WindOnShore,0.0
238,2010,TAC,HydroReservoir,0.0
239,2010,TAC,TAC,0.0
240,2010,TAC,curtailment,0.0
241,2010,TAC,OldNuke,0.0
242,2010,TAC,IntercoOut,0.0
243,2010,TAC,CCG,0.0
244,2010,TAC,NewNuke,0.0
245,2010,TAC,IntercoIn,0.0
246,2010,TAC,WindOffShore,0.0
247,2010,curtailment,Solar,0.0
248,2010,curtailment,Coal_p,0.0
249,2010,curtailment,HydroRiver,0.0
250,2010,curtailment,WindOnShore,0.0
251,2010,curtailment,HydroReservoir,0.0
252,2010,curtailment,TAC,0.0
253,2010,curtailment,curtailment,0.0
254,2010,curtailment,OldNuke,0.0
255,2010,curtailment,IntercoOut,0.0
256,2010,curtailment,CCG,0.0
257,2010,curtailment,NewNuke,0.0
258,2010,curtailment,IntercoIn,0.0
259,2010,curtailment,WindOffShore,0.0
260,2010,OldNuke,Solar,0.0
261,2010,OldNuke,Coal_p,0.0
262,2010,OldNuke,HydroRiver,0.0
263,2010,OldNuke,WindOnShore,0.0
264,2010,OldNuke,HydroReservoir,0.0
265,2010,OldNuke,TAC,0.0
266,2010,OldNuke,curtailment,0.0
267,2010,OldNuke,OldNuke,0.0
268,2010,OldNuke,IntercoOut,0.0
269,2010,OldNuke,CCG,0.0
270,2010,OldNuke,NewNuke,0.0
271,2010,OldNuke,IntercoIn,0.0
272,2010,OldNuke,WindOffShore,0.0
273,2010,IntercoOut,Solar,0.0
274,2010,IntercoOut,Coal_p,0.0
275,2010,IntercoOut,HydroRiver,0.0
276,2010,IntercoOut,WindOnShore,0.0
277,2010,IntercoOut,HydroReservoir,0.0
278,2010,IntercoOut,TAC,0.0
279,2010,IntercoOut,curtailment,0.0
280,2010,IntercoOut,OldNuke,0.0
281,2010,IntercoOut,IntercoOut,0.0
282,2010,IntercoOut,CCG,0.0
283,2010,IntercoOut,NewNuke,0.0
284,2010,IntercoOut,IntercoIn,0.0
285,2010,IntercoOut,WindOffShore,0.0
286,2010,CCG,Solar,0.0
287,2010,CCG,Coal_p,0.0
288,2010,CCG,HydroRiver,0.0
289,2010,CCG,WindOnShore,0.0
290,2010,CCG,HydroReservoir,0.0
291,2010,CCG,TAC,0.0
292,2010,CCG,curtailment,0.0
293,2010,CCG,OldNuke,0.0
294,2010,CCG,IntercoOut,0.0
295,2010,CCG,CCG,0.0
296,2010,CCG,NewNuke,0.0
297,2010,CCG,IntercoIn,0.0
298,2010,CCG,WindOffShore,0.0
299,2010,NewNuke,Solar,0.0
300,2010,NewNuke,Coal_p,0.0
301,2010,NewNuke,HydroRiver,0.0
302,2010,NewNuke,WindOnShore,0.0
303,2010,NewNuke,HydroReservoir,0.0
304,2010,NewNuke,TAC,0.0
305,2010,NewNuke,curtailment,0.0
306,2010,NewNuke,OldNuke,0.0
307,2010,NewNuke,IntercoOut,0.0
308,2010,NewNuke,CCG,0.0
309,2010,NewNuke,NewNuke,0.0
310,2010,NewNuke,IntercoIn,0.0
311,2010,NewNuke,WindOffShore,0.0
312,2010,IntercoIn,Solar,0.0
313,2010,IntercoIn,Coal_p,0.0
314,2010,IntercoIn,HydroRiver,0.0
315,2010,IntercoIn,WindOnShore,0.0
316,2010,IntercoIn,HydroReservoir,0.0
317,2010,IntercoIn,TAC,0.0
318,2010,IntercoIn,curtailment,0.0
319,2010,IntercoIn,OldNuke,0.0
320,2010,IntercoIn,IntercoOut,0.0
321,2010,IntercoIn,CCG,0.0
322,2010,IntercoIn,NewNuke,0.0
323,2010,IntercoIn,IntercoIn,0.0
324,2010,IntercoIn,WindOffShore,0.0
325,2010,WindOffShore,Solar,0.0
326,2010,WindOffShore,Coal_p,0.0
327,2010,WindOffShore,HydroRiver,0.0
328,2010,WindOffShore,WindOnShore,0.0
329,2010,WindOffShore,HydroReservoir,0.0
330,2010,WindOffShore,TAC,0.0
331,2010,WindOffShore,curtailment,0.0
332,2010,WindOffShore,OldNuke,0.0
333,2010,WindOffShore,IntercoOut,0.0
334,2010,WindOffShore,CCG,0.0
335,2010,WindOffShore,NewNuke,0.0
336,2010,WindOffShore,IntercoIn,0.0
337,2010,WindOffShore,WindOffShore,0.0
338,2020,Solar,Solar,0.0
339,2020,Solar,Coal_p,0.0
340,2020,Solar,HydroRiver,0.0
341,2020,Solar,WindOnShore,0.0
342,2020,Solar,HydroReservoir,0.0
343,2020,Solar,TAC,0.0
344,2020,Solar,curtailment,0.0
345,2020,Solar,OldNuke,0.0
346,2020,Solar,IntercoOut,0.0
347,2020,Solar,CCG,0.0
348,2020,Solar,NewNuke,0.0
349,2020,Solar,IntercoIn,0.0
350,2020,Solar,WindOffShore,0.0
351,2020,Coal_p,Solar,0.0
352,2020,Coal_p,Coal_p,0.0
353,2020,Coal_p,HydroRiver,0.0
354,2020,Coal_p,WindOnShore,0.0
355,2020,Coal_p,HydroReservoir,0.0
356,2020,Coal_p,TAC,0.0
357,2020,Coal_p,curtailment,0.0
358,2020,Coal_p,OldNuke,0.0
359,2020,Coal_p,IntercoOut,0.0
360,2020,Coal_p,CCG,0.0
361,2020,Coal_p,NewNuke,0.0
362,2020,Coal_p,IntercoIn,0.0
363,2020,Coal_p,WindOffShore,0.0
364,2020,HydroRiver,Solar,0.0
365,2020,HydroRiver,Coal_p,0.0
366,2020,HydroRiver,HydroRiver,0.0
367,2020,HydroRiver,WindOnShore,0.0
368,2020,HydroRiver,HydroReservoir,0.0
369,2020,HydroRiver,TAC,0.0
370,2020,HydroRiver,curtailment,0.0
371,2020,HydroRiver,OldNuke,0.0
372,2020,HydroRiver,IntercoOut,0.0
373,2020,HydroRiver,CCG,0.0
374,2020,HydroRiver,NewNuke,0.0
375,2020,HydroRiver,IntercoIn,0.0
376,2020,HydroRiver,WindOffShore,0.0
377,2020,WindOnShore,Solar,0.0
378,2020,WindOnShore,Coal_p,0.0
379,2020,WindOnShore,HydroRiver,0.0
380,2020,WindOnShore,WindOnShore,0.0
381,2020,WindOnShore,HydroReservoir,0.0
382,2020,WindOnShore,TAC,0.0
383,2020,WindOnShore,curtailment,0.0
384,2020,WindOnShore,OldNuke,0.0
385,2020,WindOnShore,IntercoOut,0.0
386,2020,WindOnShore,CCG,0.0
387,2020,WindOnShore,NewNuke,0.0
388,2020,WindOnShore,IntercoIn,0.0
389,2020,WindOnShore,WindOffShore,0.0
390,2020,HydroReservoir,Solar,0.0
391,2020,HydroReservoir,Coal_p,0.0
392,2020,HydroReservoir,HydroRiver,0.0
393,2020,HydroReservoir,WindOnShore,0.0
394,2020,HydroReservoir,HydroReservoir,0.0
395,2020,HydroReservoir,TAC,0.0
396,2020,HydroReservoir,curtailment,0.0
397,2020,HydroReservoir,OldNuke,0.0
398,2020,HydroReservoir,IntercoOut,0.0
399,2020,HydroReservoir,CCG,0.0
400,2020,HydroReservoir,NewNuke,0.0
401,2020,HydroReservoir,IntercoIn,0.0
402,2020,HydroReservoir,WindOffShore,0.0
403,2020,TAC,Solar,0.0
404,2020,TAC,Coal_p,0.0
405,2020,TAC,HydroRiver,0.0
406,2020,TAC,WindOnShore,0.0
407,2020,TAC,HydroReservoir,0.0
408,2020,TAC,TAC,0.0
409,2020,TAC,curtailment,0.0
410,2020,TAC,OldNuke,0.0
411,2020,TAC,IntercoOut,0.0
412,2020,TAC,CCG,0.0
413,2020,TAC,NewNuke,0.0
414,2020,TAC,IntercoIn,0.0
415,2020,TAC,WindOffShore,0.0
416,2020,curtailment,Solar,0.0
417,2020,curtailment,Coal_p,0.0
418,2020,curtailment,HydroRiver,0.0
419,2020,curtailment,WindOnShore,0.0
420,2020,curtailment,HydroReservoir,0.0
421,2020,curtailment,TAC,0.0
422,2020,curtailment,curtailment,0.0
423,2020,curtailment,OldNuke,0.0
424,2020,curtailment,IntercoOut,0.0
425,2020,curtailment,CCG,0.0
426,2020,curtailment,NewNuke,0.0
427,2020,curtailment,IntercoIn,0.0
428,2020,curtailment,WindOffShore,0.0
429,2020,OldNuke,Solar,0.0
430,2020,OldNuke,Coal_p,0.0
431,2020,OldNuke,HydroRiver,0.0
432,2020,OldNuke,WindOnShore,0.0
433,2020,OldNuke,HydroReservoir,0.0
434,2020,OldNuke,TAC,0.0
435,2020,OldNuke,curtailment,0.0
436,2020,OldNuke,OldNuke,0.0
437,2020,OldNuke,IntercoOut,0.0
438,2020,OldNuke,CCG,0.0
439,2020,OldNuke,NewNuke,0.0
440,2020,OldNuke,IntercoIn,0.0
441,2020,OldNuke,WindOffShore,0.0
442,2020,IntercoOut,Solar,0.0
443,2020,IntercoOut,Coal_p,0.0
444,2020,IntercoOut,HydroRiver,0.0
445,2020,IntercoOut,WindOnShore,0.0
446,2020,IntercoOut,HydroReservoir,0.0
447,2020,IntercoOut,TAC,0.0
448,2020,IntercoOut,curtailment,0.0
449,2020,IntercoOut,OldNuke,0.0
450,2020,IntercoOut,IntercoOut,0.0
451,2020,IntercoOut,CCG,0.0
452,2020,IntercoOut,NewNuke,0.0
453,2020,IntercoOut,IntercoIn,0.0
454,2020,IntercoOut,WindOffShore,0.0
455,2020,CCG,Solar,0.0
456,2020,CCG,Coal_p,0.0
457,2020,CCG,HydroRiver,0.0
458,2020,CCG,WindOnShore,0.0
459,2020,CCG,HydroReservoir,0.0
460,2020,CCG,TAC,0.0
461,2020,CCG,curtailment,0.0
462,2020,CCG,OldNuke,0.0
463,2020,CCG,IntercoOut,0.0
464,2020,CCG,CCG,0.0
465,2020,CCG,NewNuke,0.0
466,2020,CCG,IntercoIn,0.0
467,2020,CCG,WindOffShore,0.0
468,2020,NewNuke,Solar,0.0
469,2020,NewNuke,Coal_p,0.0
470,2020,NewNuke,HydroRiver,0.0
471,2020,NewNuke,WindOnShore,0.0
472,2020,NewNuke,HydroReservoir,0.0
473,2020,NewNuke,TAC,0.0
474,2020,NewNuke,curtailment,0.0
475,2020,NewNuke,OldNuke,0.0
476,2020,NewNuke,IntercoOut,0.0
477,2020,NewNuke,CCG,0.0
478,2020,NewNuke,NewNuke,0.0
479,2020,NewNuke,IntercoIn,0.0
480,2020,NewNuke,WindOffShore,0.0
481,2020,IntercoIn,Solar,0.0
482,2020,IntercoIn,Coal_p,0.0
483,2020,IntercoIn,HydroRiver,0.0
484,2020,IntercoIn,WindOnShore,0.0
485,2020,IntercoIn,HydroReservoir,0.0
486,2020,IntercoIn,TAC,0.0
487,2020,IntercoIn,curtailment,0.0
488,2020,IntercoIn,OldNuke,0.0
489,2020,IntercoIn,IntercoOut,0.0
490,2020,IntercoIn,CCG,0.0
491,2020,IntercoIn,NewNuke,0.0
492,2020,IntercoIn,IntercoIn,0.0
493,2020,IntercoIn,WindOffShore,0.0
494,2020,WindOffShore,Solar,0.0
495,2020,WindOffShore,Coal_p,0.0
496,2020,WindOffShore,HydroRiver,0.0
497,2020,WindOffShore,WindOnShore,0.0
498,2020,WindOffShore,HydroReservoir,0.0
499,2020,WindOffShore,TAC,0.0
500,2020,WindOffShore,curtailment,0.0
501,2020,WindOffShore,OldNuke,0.0
502,2020,WindOffShore,IntercoOut,0.0
503,2020,WindOffShore,CCG,0.0
504,2020,WindOffShore,NewNuke,0.0
505,2020,WindOffShore,IntercoIn,0.0
506,2020,WindOffShore,WindOffShore,0.0
507,2030,Solar,Solar,0.0
508,2030,Solar,Coal_p,0.0
509,2030,Solar,HydroRiver,0.0
510,2030,Solar,WindOnShore,0.0
511,2030,Solar,HydroReservoir,0.0
512,2030,Solar,TAC,0.0
513,2030,Solar,curtailment,0.0
514,2030,Solar,OldNuke,0.0
515,2030,Solar,IntercoOut,0.0
516,2030,Solar,CCG,0.0
517,2030,Solar,NewNuke,0.0
518,2030,Solar,IntercoIn,0.0
519,2030,Solar,WindOffShore,0.0
520,2030,Coal_p,Solar,0.0
521,2030,Coal_p,Coal_p,0.0
522,2030,Coal_p,HydroRiver,0.0
523,2030,Coal_p,WindOnShore,0.0
524,2030,Coal_p,HydroReservoir,0.0
525,2030,Coal_p,TAC,0.0
526,2030,Coal_p,curtailment,0.0
527,2030,Coal_p,OldNuke,0.0
528,2030,Coal_p,IntercoOut,0.0
529,2030,Coal_p,CCG,0.0
530,2030,Coal_p,NewNuke,0.0
531,2030,Coal_p,IntercoIn,0.0
532,2030,Coal_p,WindOffShore,0.0
533,2030,HydroRiver,Solar,0.0
534,2030,HydroRiver,Coal_p,0.0
535,2030,HydroRiver,HydroRiver,0.0
536,2030,HydroRiver,WindOnShore,0.0
537,2030,HydroRiver,HydroReservoir,0.0
538,2030,HydroRiver,TAC,0.0
539,2030,HydroRiver,curtailment,0.0
540,2030,HydroRiver,OldNuke,0.0
541,2030,HydroRiver,IntercoOut,0.0
542,2030,HydroRiver,CCG,0.0
543,2030,HydroRiver,NewNuke,0.0
544,2030,HydroRiver,IntercoIn,0.0
545,2030,HydroRiver,WindOffShore,0.0
546,2030,WindOnShore,Solar,0.0
547,2030,WindOnShore,Coal_p,0.0
548,2030,WindOnShore,HydroRiver,0.0
549,2030,WindOnShore,WindOnShore,0.0
550,2030,WindOnShore,HydroReservoir,0.0
551,2030,WindOnShore,TAC,0.0
552,2030,WindOnShore,curtailment,0.0
553,2030,WindOnShore,OldNuke,0.0
554,2030,WindOnShore,IntercoOut,0.0
555,2030,WindOnShore,CCG,0.0
556,2030,WindOnShore,NewNuke,0.0
557,2030,WindOnShore,IntercoIn,0.0
558,2030,WindOnShore,WindOffShore,0.0
559,2030,HydroReservoir,Solar,0.0
560,2030,HydroReservoir,Coal_p,0.0
561,2030,HydroReservoir,HydroRiver,0.0
562,2030,HydroReservoir,WindOnShore,0.0
563,2030,HydroReservoir,HydroReservoir,0.0
564,2030,HydroReservoir,TAC,0.0
565,2030,HydroReservoir,curtailment,0.0
566,2030,HydroReservoir,OldNuke,0.0
567,2030,HydroReservoir,IntercoOut,0.0
568,2030,HydroReservoir,CCG,0.0
569,2030,HydroReservoir,NewNuke,0.0
570,2030,HydroReservoir,IntercoIn,0.0
571,2030,HydroReservoir,WindOffShore,0.0
572,2030,TAC,Solar,0.0
573,2030,TAC,Coal_p,0.0
574,2030,TAC,HydroRiver,0.0
575,2030,TAC,WindOnShore,0.0
576,2030,TAC,HydroReservoir,0.0
577,2030,TAC,TAC,0.0
578,2030,TAC,curtailment,0.0
579,2030,TAC,OldNuke,0.0
580,2030,TAC,IntercoOut,0.0
581,2030,TAC,CCG,0.0
582,2030,TAC,NewNuke,0.0
583,2030,TAC,IntercoIn,0.0
584,2030,TAC,WindOffShore,0.0
585,2030,curtailment,Solar,0.0
586,2030,curtailment,Coal_p,0.0
587,2030,curtailment,HydroRiver,0.0
588,2030,curtailment,WindOnShore,0.0
589,2030,curtailment,HydroReservoir,0.0
590,2030,curtailment,TAC,0.0
591,2030,curtailment,curtailment,0.0
592,2030,curtailment,OldNuke,0.0
593,2030,curtailment,IntercoOut,0.0
594,2030,curtailment,CCG,0.0
595,2030,curtailment,NewNuke,0.0
596,2030,curtailment,IntercoIn,0.0
597,2030,curtailment,WindOffShore,0.0
598,2030,OldNuke,Solar,0.0
599,2030,OldNuke,Coal_p,0.0
600,2030,OldNuke,HydroRiver,0.0
601,2030,OldNuke,WindOnShore,0.0
602,2030,OldNuke,HydroReservoir,0.0
603,2030,OldNuke,TAC,0.0
604,2030,OldNuke,curtailment,0.0
605,2030,OldNuke,OldNuke,0.0
606,2030,OldNuke,IntercoOut,0.0
607,2030,OldNuke,CCG,0.0
608,2030,OldNuke,NewNuke,0.0
609,2030,OldNuke,IntercoIn,0.0
610,2030,OldNuke,WindOffShore,0.0
611,2030,IntercoOut,Solar,0.0
612,2030,IntercoOut,Coal_p,0.0
613,2030,IntercoOut,HydroRiver,0.0
614,2030,IntercoOut,WindOnShore,0.0
615,2030,IntercoOut,HydroReservoir,0.0
616,2030,IntercoOut,TAC,0.0
617,2030,IntercoOut,curtailment,0.0
618,2030,IntercoOut,OldNuke,0.0
619,2030,IntercoOut,IntercoOut,0.0
620,2030,IntercoOut,CCG,0.0
621,2030,IntercoOut,NewNuke,0.0
622,2030,IntercoOut,IntercoIn,0.0
623,2030,IntercoOut,WindOffShore,0.0
624,2030,CCG,Solar,0.0
625,2030,CCG,Coal_p,0.0
626,2030,CCG,HydroRiver,0.0
627,2030,CCG,WindOnShore,0.0
628,2030,CCG,HydroReservoir,0.0
629,2030,CCG,TAC,0.0
630,2030,CCG,curtailment,0.0
631,2030,CCG,OldNuke,0.0
632,2030,CCG,IntercoOut,0.0
633,2030,CCG,CCG,0.0
634,2030,CCG,NewNuke,0.0
635,2030,CCG,IntercoIn,0.0
636,2030,CCG,WindOffShore,0.0
637,2030,NewNuke,Solar,0.0
638,2030,NewNuke,Coal_p,0.0
639,2030,NewNuke,HydroRiver,0.0
640,2030,NewNuke,WindOnShore,0.0
641,2030,NewNuke,HydroReservoir,0.0
642,2030,NewNuke,TAC,0.0
643,2030,NewNuke,curtailment,0.0
644,2030,NewNuke,OldNuke,0.0
645,2030,NewNuke,IntercoOut,0.0
646,2030,NewNuke,CCG,0.0
647,2030,NewNuke,NewNuke,0.0
648,2030,NewNuke,IntercoIn,0.0
649,2030,NewNuke,WindOffShore,0.0
650,2030,IntercoIn,Solar,0.0
651,2030,IntercoIn,Coal_p,0.0
652,2030,IntercoIn,HydroRiver,0.0
653,2030,IntercoIn,WindOnShore,0.0
654,2030,IntercoIn,HydroReservoir,0.0
655,2030,IntercoIn,TAC,0.0
656,2030,IntercoIn,curtailment,0.0
657,2030,IntercoIn,OldNuke,0.0
658,2030,IntercoIn,IntercoOut,0.0
659,2030,IntercoIn,CCG,0.0
660,2030,IntercoIn,NewNuke,0.0
661,2030,IntercoIn,IntercoIn,0.0
662,2030,IntercoIn,WindOffShore,0.0
